RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket,Abbreviation,GridPosition,Position,TeamName,Status,places_gained_from_grid,finished_ahead_of_grid
2018,Austrian Grand Prix,SIR,2,69,2,SIR,17.0,13.0,Williams,+2 Laps,4.0,True
2018,Austrian Grand Prix,STR,2,69,2,STR,14.0,14.0,Williams,+2 Laps,0.0,False
2018,Austrian Grand Prix,VAN,3,65,3,VAN,15.0,15.0,McLaren,Collision damage,0.0,False
2018,Austrian Grand Prix,VER,1,71,1,VER,4.0,1.0,Red Bull Racing,Finished,3.0,True
2018,Austrian Grand Prix,VET,1,71,1,VET,6.0,3.0,Ferrari,Finished,3.0,True
2018,Azerbaijan Grand Prix,ALO,2,51,2,ALO,12.0,7.0,McLaren,Finished,5.0,True
2018,Azerbaijan Grand Prix,BOT,1,49,1,BOT,3.0,14.0,Mercedes,Puncture,-11.0,False
2018,Azerbaijan Grand Prix,ERI,4,51,4+,ERI,18.0,11.0,Sauber,Finished,7.0,True
2018,Azerbaijan Grand Prix,GAS,2,51,2,GAS,17.0,12.0,Toro Rosso,Finished,5.0,True
2018,Azerbaijan Grand Prix,GRO,2,43,2,GRO,20.0,15.0,Haas F1 Team,Accident,5.0,True
2018,Azerbaijan Grand Prix,HAM,2,51,2,HAM,2.0,1.0,Mercedes,Finished,1.0,True
2018,Azerbaijan Grand Prix,HAR,3,51,3,HAR,19.0,10.0,Toro Rosso,Finished,9.0,True
2018,Azerbaijan Grand Prix,HUL,0,11,0,HUL,14.0,18.0,Renault,Accident,-4.0,False
2018,Azerbaijan Grand Prix,LEC,2,51,2,LEC,13.0,6.0,Sauber,Finished,7.0,True
2018,Azerbaijan Grand Prix,MAG,2,51,2,MAG,15.0,13.0,Haas F1 Team,Finished,2.0,True
2018,Azerbaijan Grand Prix,OCO,0,1,0,OCO,7.0,19.0,Force India,Collision,-12.0,False
2018,Azerbaijan Grand Prix,PER,2,51,2,PER,8.0,3.0,Force India,Finished,5.0,True
2018,Azerbaijan Grand Prix,RAI,2,51,2,RAI,6.0,2.0,Ferrari,Finished,4.0,True
2018,Azerbaijan Grand Prix,RIC,1,40,1,RIC,4.0,17.0,Red Bull Racing,Collision,-13.0,False
2018,Azerbaijan Grand Prix,SAI,2,51,2,SAI,9.0,5.0,Renault,Finished,4.0,True
2018,Azerbaijan Grand Prix,SIR,0,1,0,SIR,11.0,20.0,Williams,Collision,-9.0,False
2018,Azerbaijan Grand Prix,STR,2,51,2,STR,10.0,8.0,Williams,Finished,2.0,True
2018,Azerbaijan Grand Prix,VAN,4,51,4+,VAN,16.0,9.0,McLaren,Finished,7.0,True
2018,Azerbaijan Grand Prix,VER,1,40,1,VER,5.0,16.0,Red Bull Racing,Collision,-11.0,False
2018,Azerbaijan Grand Prix,VET,2,51,2,VET,1.0,4.0,Ferrari,Finished,-3.0,False
2018,Bahrain Grand Prix,ALO,2,56,2,ALO,13.0,7.0,McLaren,+1 Lap,6.0,True
2018,Bahrain Grand Prix,BOT,1,57,1,BOT,3.0,2.0,Mercedes,Finished,1.0,True
2018,Bahrain Grand Prix,ERI,1,56,1,ERI,17.0,9.0,Sauber,+1 Lap,8.0,True
2018,Bahrain Grand Prix,GAS,2,57,2,GAS,5.0,4.0,Toro Rosso,Finished,1.0,True
2018,Bahrain Grand Prix,GRO,3,56,3,GRO,16.0,13.0,Haas F1 Team,+1 Lap,3.0,True
2018,Bahrain Grand Prix,HAM,1,57,1,HAM,9.0,3.0,Mercedes,Finished,6.0,True
2018,Bahrain Grand Prix,HAR,2,56,2,HAR,11.0,17.0,Toro Rosso,+1 Lap,-6.0,False
2018,Bahrain Grand Prix,HUL,2,57,2,HUL,7.0,6.0,Renault,Finished,1.0,True
2018,Bahrain Grand Prix,LEC,2,56,2,LEC,19.0,12.0,Sauber,+1 Lap,7.0,True
2018,Bahrain Grand Prix,MAG,2,57,2,MAG,6.0,5.0,Haas F1 Team,Finished,1.0,True
2018,Bahrain Grand Prix,OCO,2,56,2,OCO,8.0,10.0,Force India,+1 Lap,-2.0,False
2018,Bahrain Grand Prix,PER,2,56,2,PER,12.0,16.0,Force India,+1 Lap,-4.0,False
2018,Bahrain Grand Prix,RAI,2,34,2,RAI,2.0,18.0,Ferrari,Wheel,-16.0,False
2018,Bahrain Grand Prix,RIC,0,2,0,RIC,4.0,20.0,Red Bull Racing,Electrical,-16.0,False
2018,Bahrain Grand Prix,SAI,2,56,2,SAI,10.0,11.0,Renault,+1 Lap,-1.0,False
2018,Bahrain Grand Prix,SIR,2,56,2,SIR,18.0,15.0,Williams,+1 Lap,3.0,True
2018,Bahrain Grand Prix,STR,2,56,2,STR,20.0,14.0,Williams,+1 Lap,6.0,True
2018,Bahrain Grand Prix,VAN,2,56,2,VAN,14.0,8.0,McLaren,+1 Lap,6.0,True
2018,Bahrain Grand Prix,VER,1,4,1,VER,15.0,19.0,Red Bull Racing,Puncture,-4.0,False
2018,Bahrain Grand Prix,VET,1,57,1,VET,1.0,1.0,Ferrari,Finished,0.0,False
2018,Belgian Grand Prix,ALO,0,1,0,ALO,15.0,19.0,McLaren,Accident,-4.0,False
2018,Belgian Grand Prix,BOT,3,44,3,BOT,19.0,4.0,Mercedes,Finished,15.0,True
2018,Belgian Grand Prix,ERI,2,43,2,ERI,13.0,10.0,Sauber,+1 Lap,3.0,True
2018,Belgian Grand Prix,GAS,2,44,2,GAS,10.0,9.0,Toro Rosso,Finished,1.0,True
2018,Belgian Grand Prix,GRO,2,44,2,GRO,5.0,7.0,Haas F1 Team,Finished,-2.0,False
2018,Belgian Grand Prix,HAM,2,44,2,HAM,1.0,2.0,Mercedes,Finished,-1.0,False
2018,Belgian Grand Prix,HAR,2,43,2,HAR,11.0,14.0,Toro Rosso,+1 Lap,-3.0,False
2018,Belgian Grand Prix,HUL,0,1,0,HUL,20.0,20.0,Renault,Accident,0.0,False
2018,Belgian Grand Prix,LEC,0,1,0,LEC,12.0,18.0,Sauber,Accident,-6.0,False
2018,Belgian Grand Prix,MAG,2,44,2,MAG,9.0,8.0,Haas F1 Team,Finished,1.0,True
2018,Belgian Grand Prix,OCO,2,44,2,OCO,3.0,6.0,Racing Point,Finished,-3.0,False
2018,Belgian Grand Prix,PER,2,44,2,PER,4.0,5.0,Racing Point,Finished,-1.0,False
2018,Belgian Grand Prix,RAI,3,8,3,RAI,6.0,17.0,Ferrari,Brakes,-11.0,False
2018,Belgian Grand Prix,RIC,2,28,2,RIC,8.0,16.0,Red Bull Racing,Retired,-8.0,False
2018,Belgian Grand Prix,SAI,2,43,2,SAI,14.0,11.0,Renault,+1 Lap,3.0,True
2018,Belgian Grand Prix,SIR,2,43,2,SIR,16.0,12.0,Williams,+1 Lap,4.0,True
2018,Belgian Grand Prix,STR,2,43,2,STR,17.0,13.0,Williams,+1 Lap,4.0,True
2018,Belgian Grand Prix,VAN,3,43,3,VAN,18.0,15.0,McLaren,+1 Lap,3.0,True
2018,Belgian Grand Prix,VER,2,44,2,VER,7.0,3.0,Red Bull Racing,Finished,4.0,True
2018,Belgian Grand Prix,VET,2,44,2,VET,2.0,1.0,Ferrari,Finished,1.0,True
2018,Brazilian Grand Prix,ALO,2,69,2,ALO,17.0,17.0,McLaren,+2 Laps,0.0,False
2018,Brazilian Grand Prix,BOT,2,71,2,BOT,3.0,5.0,Mercedes,Finished,-2.0,False
2018,Brazilian Grand Prix,ERI,2,20,2,ERI,6.0,20.0,Sauber,Collision,-14.0,False
2018,Brazilian Grand Prix,GAS,1,70,1,GAS,9.0,13.0,Toro Rosso,+1 Lap,-4.0,False
2018,Brazilian Grand Prix,GRO,1,71,1,GRO,8.0,8.0,Haas F1 Team,Finished,0.0,False
2018,Brazilian Grand Prix,HAM,1,71,1,HAM,1.0,1.0,Mercedes,Finished,0.0,False
2018,Brazilian Grand Prix,HAR,1,70,1,HAR,16.0,11.0,Toro Rosso,+1 Lap,5.0,True
2018,Brazilian Grand Prix,HUL,1,32,1,HUL,13.0,19.0,Renault,Overheating,-6.0,False
2018,Brazilian Grand Prix,LEC,1,71,1,LEC,7.0,7.0,Sauber,Finished,0.0,False
2018,Brazilian Grand Prix,MAG,1,71,1,MAG,10.0,9.0,Haas F1 Team,Finished,1.0,True
2018,Brazilian Grand Prix,OCO,2,70,2,OCO,18.0,15.0,Racing Point,+1 Lap,3.0,True
2018,Brazilian Grand Prix,PER,1,70,1,PER,12.0,10.0,Racing Point,+1 Lap,2.0,True
2018,Brazilian Grand Prix,RAI,1,71,1,RAI,4.0,3.0,Ferrari,Finished,1.0,True
2018,Brazilian Grand Prix,RIC,1,71,1,RIC,11.0,4.0,Red Bull Racing,Finished,7.0,True
2018,Brazilian Grand Prix,SAI,2,70,2,SAI,15.0,12.0,Renault,+1 Lap,3.0,True
2018,Brazilian Grand Prix,SIR,1,69,1,SIR,14.0,16.0,Williams,+2 Laps,-2.0,False
2018,Brazilian Grand Prix,STR,2,69,2,STR,19.0,18.0,Williams,+2 Laps,1.0,True
2018,Brazilian Grand Prix,VAN,1,70,1,VAN,20.0,14.0,McLaren,+1 Lap,6.0,True
2018,Brazilian Grand Prix,VER,1,71,1,VER,5.0,2.0,Red Bull Racing,Finished,3.0,True
2018,Brazilian Grand Prix,VET,2,71,2,VET,2.0,6.0,Ferrari,Finished,-4.0,False
2018,British Grand Prix,ALO,2,52,2,ALO,13.0,8.0,McLaren,Finished,5.0,True
2018,British Grand Prix,BOT,1,52,1,BOT,4.0,4.0,Mercedes,Finished,0.0,False
2018,British Grand Prix,ERI,1,32,1,ERI,15.0,18.0,Sauber,Accident,-3.0,False
2018,British Grand Prix,GAS,2,52,2,GAS,14.0,13.0,Toro Rosso,Finished,1.0,True
2018,British Grand Prix,GRO,1,38,1,GRO,8.0,16.0,Haas F1 Team,Collision,-8.0,False
2018,British Grand Prix,HAM,1,52,1,HAM,1.0,2.0,Mercedes,Finished,-1.0,False
2018,British Grand Prix,HUL,1,52,1,HUL,11.0,6.0,Renault,Finished,5.0,True
2018,British Grand Prix,LEC,1,18,1,LEC,9.0,19.0,Sauber,Tyre,-10.0,False
2018,British Grand Prix,MAG,1,52,1,MAG,7.0,9.0,Haas F1 Team,Finished,-2.0,False
2018,British Grand Prix,OCO,1,52,1,OCO,10.0,7.0,Force India,Finished,3.0,True
2018,British Grand Prix,PER,2,52,2,PER,12.0,10.0,Force India,Finished,2.0,True
2018,British Grand Prix,RAI,2,52,2,RAI,3.0,3.0,Ferrari,Finished,0.0,False
2018,British Grand Prix,RIC,2,52,2,RIC,6.0,5.0,Red Bull Racing,Finished,1.0,True
2018,British Grand Prix,SAI,2,38,2,SAI,16.0,17.0,Renault,Collision,-1.0,False
2018,British Grand Prix,SIR,1,52,1,SIR,18.0,14.0,Williams,Finished,4.0,True
2018,British Grand Prix,STR,1,52,1,STR,19.0,12.0,Williams,Finished,7.0,True
2018,British Grand Prix,VAN,2,52,2,VAN,17.0,11.0,McLaren,Finished,6.0,True
2018,British Grand Prix,VER,2,47,2,VER,5.0,15.0,Red Bull Racing,Brakes,-10.0,False
2018,British Grand Prix,VET,2,52,2,VET,2.0,1.0,Ferrari,Finished,1.0,True
2018,Canadian Grand Prix,ALO,2,41,2,ALO,14.0,18.0,McLaren,Exhaust,-4.0,False
2018,Canadian Grand Prix,BOT,1,70,1,BOT,2.0,2.0,Mercedes,Finished,0.0,False
2018,Canadian Grand Prix,ERI,1,68,1,ERI,19.0,15.0,Sauber,+2 Laps,4.0,True
2018,Canadian Grand Prix,GAS,1,69,1,GAS,16.0,11.0,Toro Rosso,+1 Lap,5.0,True
2018,Canadian Grand Prix,GRO,1,69,1,GRO,20.0,12.0,Haas F1 Team,+1 Lap,8.0,True
2018,Canadian Grand Prix,HAM,1,70,1,HAM,4.0,5.0,Mercedes,Finished,-1.0,False
2018,Canadian Grand Prix,HAR,0,1,0,HAR,12.0,19.0,Toro Rosso,Collision,-7.0,False
2018,Canadian Grand Prix,HUL,1,69,1,HUL,7.0,7.0,Renault,+1 Lap,0.0,False
2018,Canadian Grand Prix,LEC,1,69,1,LEC,13.0,10.0,Sauber,+1 Lap,3.0,True
2018,Canadian Grand Prix,MAG,1,69,1,MAG,11.0,13.0,Haas F1 Team,+1 Lap,-2.0,False
2018,Canadian Grand Prix,OCO,1,69,1,OCO,8.0,9.0,Force India,+1 Lap,-1.0,False
2018,Canadian Grand Prix,PER,2,69,2,PER,10.0,14.0,Force India,+1 Lap,-4.0,False
2018,Canadian Grand Prix,RAI,1,70,1,RAI,5.0,6.0,Ferrari,Finished,-1.0,False
2018,Canadian Grand Prix,RIC,1,70,1,RIC,6.0,4.0,Red Bull Racing,Finished,2.0,True
2018,Canadian Grand Prix,SAI,1,69,1,SAI,9.0,8.0,Renault,+1 Lap,1.0,True
2018,Canadian Grand Prix,SIR,1,68,1,SIR,18.0,17.0,Williams,+2 Laps,1.0,True
2018,Canadian Grand Prix,STR,0,1,0,STR,17.0,20.0,Williams,Collision,-3.0,False
2018,Canadian Grand Prix,VAN,2,68,2,VAN,15.0,16.0,McLaren,+2 Laps,-1.0,False
2018,Canadian Grand Prix,VER,1,70,1,VER,3.0,3.0,Red Bull Racing,Finished,0.0,False
2018,Canadian Grand Prix,VET,1,70,1,VET,1.0,1.0,Ferrari,Finished,0.0,False
2018,Chinese Grand Prix,ALO,1,56,1,ALO,13.0,7.0,McLaren,Finished,6.0,True
2018,Chinese Grand Prix,BOT,1,56,1,BOT,3.0,2.0,Mercedes,Finished,1.0,True
2018,Chinese Grand Prix,ERI,1,56,1,ERI,20.0,16.0,Sauber,Finished,4.0,True
2018,Chinese Grand Prix,GAS,2,56,2,GAS,17.0,18.0,Toro Rosso,Finished,-1.0,False
2018,Chinese Grand Prix,GRO,2,56,2,GRO,10.0,17.0,Haas F1 Team,Finished,-7.0,False
2018,Chinese Grand Prix,HAM,1,56,1,HAM,4.0,4.0,Mercedes,Finished,0.0,False
2018,Chinese Grand Prix,HAR,3,51,3,HAR,15.0,20.0,Toro Rosso,Collision damage,-5.0,False
2018,Chinese Grand Prix,HUL,2,56,2,HUL,7.0,6.0,Renault,Finished,1.0,True
2018,Chinese Grand Prix,LEC,1,56,1,LEC,19.0,19.0,Sauber,Finished,0.0,False
2018,Chinese Grand Prix,MAG,1,56,1,MAG,11.0,10.0,Haas F1 Team,Finished,1.0,True
2018,Chinese Grand Prix,OCO,2,56,2,OCO,12.0,11.0,Force India,Finished,1.0,True
2018,Chinese Grand Prix,PER,2,56,2,PER,8.0,12.0,Force India,Finished,-4.0,False
2018,Chinese Grand Prix,RAI,1,56,1,RAI,2.0,3.0,Ferrari,Finished,-1.0,False
2018,Chinese Grand Prix,RIC,2,56,2,RIC,6.0,1.0,Red Bull Racing,Finished,5.0,True
2018,Chinese Grand Prix,SAI,2,56,2,SAI,9.0,9.0,Renault,Finished,0.0,False
2018,Chinese Grand Prix,SIR,2,56,2,SIR,16.0,15.0,Williams,Finished,1.0,True
2018,Chinese Grand Prix,STR,1,56,1,STR,18.0,14.0,Williams,Finished,4.0,True
2018,Chinese Grand Prix,VAN,1,56,1,VAN,14.0,13.0,McLaren,Finished,1.0,True
2018,Chinese Grand Prix,VER,2,56,2,VER,5.0,5.0,Red Bull Racing,Finished,0.0,False
2018,Chinese Grand Prix,VET,1,56,1,VET,1.0,8.0,Ferrari,Finished,-7.0,False
2018,French Grand Prix,ALO,3,51,3,ALO,16.0,16.0,McLaren,Wheel,0.0,False
2018,French Grand Prix,BOT,2,53,2,BOT,2.0,7.0,Mercedes,Finished,-5.0,False
2018,French Grand Prix,ERI,1,52,1,ERI,15.0,13.0,Sauber,+1 Lap,2.0,True
2018,French Grand Prix,GAS,0,1,0,GAS,14.0,20.0,Toro Rosso,Collision,-6.0,False
2018,French Grand Prix,GRO,1,52,1,GRO,10.0,11.0,Haas F1 Team,+1 Lap,-1.0,False
2018,French Grand Prix,HAM,1,53,1,HAM,1.0,1.0,Mercedes,Finished,0.0,False
2018,French Grand Prix,HAR,1,52,1,HAR,20.0,14.0,Toro Rosso,+1 Lap,6.0,True
2018,French Grand Prix,HUL,1,53,1,HUL,12.0,9.0,Renault,Finished,3.0,True
2018,French Grand Prix,LEC,1,53,1,LEC,8.0,10.0,Sauber,Finished,-2.0,False
2018,French Grand Prix,MAG,1,53,1,MAG,9.0,6.0,Haas F1 Team,Finished,3.0,True
2018,French Grand Prix,OCO,0,1,0,OCO,11.0,19.0,Force India,Collision,-8.0,False
2018,French Grand Prix,PER,1,28,1,PER,13.0,18.0,Force India,Engine,-5.0,False
2018,French Grand Prix,RAI,1,53,1,RAI,6.0,3.0,Ferrari,Finished,3.0,True
2018,French Grand Prix,RIC,1,53,1,RIC,5.0,4.0,Red Bull Racing,Finished,1.0,True
2018,French Grand Prix,SAI,1,53,1,SAI,7.0,8.0,Renault,Finished,-1.0,False
2018,French Grand Prix,SIR,1,52,1,SIR,18.0,15.0,Williams,+1 Lap,3.0,True
2018,French Grand Prix,STR,1,49,1,STR,19.0,17.0,Williams,Puncture,2.0,True
2018,French Grand Prix,VAN,1,52,1,VAN,17.0,12.0,McLaren,+1 Lap,5.0,True
2018,French Grand Prix,VER,1,53,1,VER,4.0,2.0,Red Bull Racing,Finished,2.0,True
2018,French Grand Prix,VET,2,53,2,VET,3.0,5.0,Ferrari,Finished,-2.0,False
2018,German Grand Prix,ALO,4,65,4+,ALO,11.0,16.0,McLaren,Retired,-5.0,False
2018,German Grand Prix,BOT,2,67,2,BOT,2.0,2.0,Mercedes,Finished,0.0,False
2018,German Grand Prix,ERI,1,67,1,ERI,13.0,9.0,Sauber,Finished,4.0,True
2018,German Grand Prix,GAS,2,66,2,GAS,16.0,14.0,Toro Rosso,+1 Lap,2.0,True
2018,German Grand Prix,GRO,3,67,3,GRO,6.0,6.0,Haas F1 Team,Finished,0.0,False
2018,German Grand Prix,HAM,1,67,1,HAM,14.0,1.0,Mercedes,Finished,13.0,True
2018,German Grand Prix,HAR,2,67,2,HAR,17.0,10.0,Toro Rosso,Finished,7.0,True
2018,German Grand Prix,HUL,3,67,3,HUL,7.0,5.0,Renault,Finished,2.0,True
2018,German Grand Prix,LEC,3,66,3,LEC,9.0,15.0,Sauber,+1 Lap,-6.0,False
2018,German Grand Prix,MAG,3,67,3,MAG,5.0,11.0,Haas F1 Team,Finished,-6.0,False
2018,German Grand Prix,OCO,1,67,1,OCO,15.0,8.0,Force India,Finished,7.0,True
2018,German Grand Prix,PER,1,67,1,PER,10.0,7.0,Force India,Finished,3.0,True
2018,German Grand Prix,RAI,2,67,2,RAI,3.0,3.0,Ferrari,Finished,0.0,False
2018,German Grand Prix,RIC,0,28,0,RIC,20.0,20.0,Red Bull Racing,Engine,0.0,False
2018,German Grand Prix,SAI,3,67,3,SAI,8.0,12.0,Renault,Finished,-4.0,False
2018,German Grand Prix,SIR,2,51,2,SIR,12.0,19.0,Williams,Engine,-7.0,False
2018,German Grand Prix,STR,3,53,3,STR,18.0,17.0,Williams,Engine,1.0,True
2018,German Grand Prix,VAN,2,67,2,VAN,19.0,13.0,McLaren,Finished,6.0,True
2018,German Grand Prix,VER,3,67,3,VER,4.0,4.0,Red Bull Racing,Finished,0.0,False
2018,German Grand Prix,VET,1,52,1,VET,1.0,18.0,Ferrari,Accident,-17.0,False
2018,Hungarian Grand Prix,ALO,1,69,1,ALO,11.0,8.0,McLaren,+1 Lap,3.0,True
2018,Hungarian Grand Prix,BOT,1,70,1,BOT,2.0,5.0,Mercedes,Finished,-3.0,False
2018,Hungarian Grand Prix,ERI,1,68,1,ERI,14.0,15.0,Sauber,+2 Laps,-1.0,False
2018,Hungarian Grand Prix,GAS,1,70,1,GAS,6.0,6.0,Toro Rosso,Finished,0.0,False
2018,Hungarian Grand Prix,GRO,1,69,1,GRO,10.0,10.0,Haas F1 Team,+1 Lap,0.0,False
2018,Hungarian Grand Prix,HAM,1,70,1,HAM,1.0,1.0,Mercedes,Finished,0.0,False
2018,Hungarian Grand Prix,HAR,1,69,1,HAR,8.0,11.0,Toro Rosso,+1 Lap,-3.0,False
2018,Hungarian Grand Prix,HUL,2,69,2,HUL,13.0,12.0,Renault,+1 Lap,1.0,True
2018,Hungarian Grand Prix,LEC,0,1,0,LEC,17.0,20.0,Sauber,Suspension,-3.0,False
2018,Hungarian Grand Prix,MAG,1,69,1,MAG,9.0,7.0,Haas F1 Team,+1 Lap,2.0,True
2018,Hungarian Grand Prix,OCO,1,69,1,OCO,18.0,13.0,Force India,+1 Lap,5.0,True
2018,Hungarian Grand Prix,PER,1,69,1,PER,19.0,14.0,Force India,+1 Lap,5.0,True
2018,Hungarian Grand Prix,RAI,2,70,2,RAI,3.0,3.0,Ferrari,Finished,0.0,False
2018,Hungarian Grand Prix,RIC,1,70,1,RIC,12.0,4.0,Red Bull Racing,Finished,8.0,True
2018,Hungarian Grand Prix,SAI,1,69,1,SAI,5.0,9.0,Renault,+1 Lap,-4.0,False
2018,Hungarian Grand Prix,SIR,1,68,1,SIR,20.0,16.0,Williams,+2 Laps,4.0,True
2018,Hungarian Grand Prix,STR,1,68,1,STR,15.0,17.0,Williams,+2 Laps,-2.0,False
2018,Hungarian Grand Prix,VAN,1,50,1,VAN,16.0,18.0,McLaren,Gearbox,-2.0,False
2018,Hungarian Grand Prix,VER,0,6,0,VER,7.0,19.0,Red Bull Racing,Power loss,-12.0,False
2018,Hungarian Grand Prix,VET,1,70,1,VET,4.0,2.0,Ferrari,Finished,2.0,True
2018,Japanese Grand Prix,ALO,1,52,1,ALO,18.0,14.0,McLaren,+1 Lap,4.0,True
2018,Japanese Grand Prix,BOT,1,53,1,BOT,2.0,2.0,Mercedes,Finished,0.0,False
2018,Japanese Grand Prix,ERI,1,52,1,ERI,20.0,12.0,Sauber,+1 Lap,8.0,True
2018,Japanese Grand Prix,GAS,1,52,1,GAS,7.0,11.0,Toro Rosso,+1 Lap,-4.0,False
2018,Japanese Grand Prix,GRO,1,53,1,GRO,5.0,8.0,Haas F1 Team,Finished,-3.0,False
2018,Japanese Grand Prix,HAM,1,53,1,HAM,1.0,1.0,Mercedes,Finished,0.0,False
2018,Japanese Grand Prix,HAR,1,52,1,HAR,6.0,13.0,Toro Rosso,+1 Lap,-7.0,False
2018,Japanese Grand Prix,HUL,2,37,2,HUL,16.0,19.0,Renault,Engine,-3.0,False
2018,Japanese Grand Prix,LEC,2,39,2,LEC,10.0,18.0,Sauber,Mechanical,-8.0,False
2018,Japanese Grand Prix,MAG,2,8,2,MAG,12.0,20.0,Haas F1 Team,Collision damage,-8.0,False
2018,Japanese Grand Prix,OCO,1,53,1,OCO,11.0,9.0,Racing Point,Finished,2.0,True
2018,Japanese Grand Prix,PER,1,53,1,PER,9.0,7.0,Racing Point,Finished,2.0,True
2018,Japanese Grand Prix,RAI,1,53,1,RAI,4.0,5.0,Ferrari,Finished,-1.0,False
2018,Japanese Grand Prix,RIC,1,53,1,RIC,15.0,4.0,Red Bull Racing,Finished,11.0,True
2018,Japanese Grand Prix,SAI,1,52,1,SAI,13.0,10.0,Renault,+1 Lap,3.0,True
2018,Japanese Grand Prix,SIR,2,52,2,SIR,17.0,16.0,Williams,+1 Lap,1.0,True
2018,Japanese Grand Prix,STR,2,52,2,STR,14.0,17.0,Williams,+1 Lap,-3.0,False
2018,Japanese Grand Prix,VAN,1,52,1,VAN,19.0,15.0,McLaren,+1 Lap,4.0,True
2018,Japanese Grand Prix,VER,1,53,1,VER,3.0,3.0,Red Bull Racing,Finished,0.0,False
2018,Japanese Grand Prix,VET,1,53,1,VET,8.0,6.0,Ferrari,Finished,2.0,True
2018,Mexican Grand Prix,ALO,0,4,0,ALO,12.0,20.0,McLaren,Engine,-8.0,False
2018,Mexican Grand Prix,BOT,3,70,3,BOT,5.0,5.0,Mercedes,+1 Lap,0.0,False
2018,Mexican Grand Prix,ERI,1,69,1,ERI,10.0,9.0,Sauber,+2 Laps,1.0,True
2018,Mexican Grand Prix,GAS,2,69,2,GAS,20.0,10.0,Toro Rosso,+2 Laps,10.0,True
2018,Mexican Grand Prix,GRO,2,68,2,GRO,18.0,16.0,Haas F1 Team,+3 Laps,2.0,True
2018,Mexican Grand Prix,HAM,2,71,2,HAM,3.0,4.0,Mercedes,Finished,-1.0,False
2018,Mexican Grand Prix,HAR,2,69,2,HAR,14.0,14.0,Toro Rosso,+2 Laps,0.0,False
2018,Mexican Grand Prix,HUL,1,69,1,HUL,7.0,6.0,Renault,+2 Laps,1.0,True
2018,Mexican Grand Prix,LEC,1,69,1,LEC,9.0,7.0,Sauber,+2 Laps,2.0,True
2018,Mexican Grand Prix,MAG,1,69,1,MAG,16.0,15.0,Haas F1 Team,+2 Laps,1.0,True
2018,Mexican Grand Prix,OCO,2,69,2,OCO,11.0,11.0,Racing Point,+2 Laps,0.0,False
2018,Mexican Grand Prix,PER,2,38,2,PER,13.0,18.0,Racing Point,Brakes,-5.0,False
2018,Mexican Grand Prix,RAI,1,71,1,RAI,6.0,3.0,Ferrari,Finished,3.0,True
2018,Mexican Grand Prix,RIC,1,62,1,RIC,1.0,17.0,Red Bull Racing,Engine,-16.0,False
2018,Mexican Grand Prix,SAI,1,29,1,SAI,8.0,19.0,Renault,Suspension,-11.0,False
2018,Mexican Grand Prix,SIR,1,69,1,SIR,19.0,13.0,Williams,+2 Laps,6.0,True
2018,Mexican Grand Prix,STR,2,69,2,STR,17.0,12.0,Williams,+2 Laps,5.0,True
2018,Mexican Grand Prix,VAN,1,69,1,VAN,15.0,8.0,McLaren,+2 Laps,7.0,True
2018,Mexican Grand Prix,VER,2,71,2,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2018,Mexican Grand Prix,VET,2,71,2,VET,4.0,2.0,Ferrari,Finished,2.0,True
2018,Monaco Grand Prix,ALO,1,53,1,ALO,7.0,20.0,McLaren,Gearbox,-13.0,False
2018,Monaco Grand Prix,BOT,1,78,1,BOT,5.0,5.0,Mercedes,Finished,0.0,False
2018,Monaco Grand Prix,ERI,1,78,1,ERI,16.0,11.0,Sauber,Finished,5.0,True
2018,Monaco Grand Prix,GAS,1,78,1,GAS,10.0,7.0,Toro Rosso,Finished,3.0,True
2018,Monaco Grand Prix,GRO,2,77,2,GRO,18.0,15.0,Haas F1 Team,+1 Lap,3.0,True
2018,Monaco Grand Prix,HAM,1,78,1,HAM,3.0,3.0,Mercedes,Finished,0.0,False
2018,Monaco Grand Prix,HAR,2,71,2,HAR,15.0,19.0,Toro Rosso,Collision,-4.0,False
2018,Monaco Grand Prix,HUL,1,78,1,HUL,11.0,8.0,Renault,Finished,3.0,True
2018,Monaco Grand Prix,LEC,1,71,1,LEC,14.0,18.0,Sauber,Collision,-4.0,False
2018,Monaco Grand Prix,MAG,1,78,1,MAG,19.0,13.0,Haas F1 Team,Finished,6.0,True
2018,Monaco Grand Prix,OCO,1,78,1,OCO,6.0,6.0,Force India,Finished,0.0,False
2018,Monaco Grand Prix,PER,1,78,1,PER,9.0,12.0,Force India,Finished,-3.0,False
2018,Monaco Grand Prix,RAI,1,78,1,RAI,4.0,4.0,Ferrari,Finished,0.0,False
2018,Monaco Grand Prix,RIC,1,78,1,RIC,1.0,1.0,Red Bull Racing,Finished,0.0,False
2018,Monaco Grand Prix,SAI,1,78,1,SAI,8.0,10.0,Renault,Finished,-2.0,False
2018,Monaco Grand Prix,SIR,3,77,3,SIR,13.0,16.0,Williams,+1 Lap,-3.0,False
2018,Monaco Grand Prix,STR,3,76,3,STR,17.0,17.0,Williams,+2 Laps,0.0,False
2018,Monaco Grand Prix,VAN,2,77,2,VAN,12.0,14.0,McLaren,+1 Lap,-2.0,False
2018,Monaco Grand Prix,VER,1,78,1,VER,20.0,9.0,Red Bull Racing,Finished,11.0,True
