RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket
2018,Abu Dhabi Grand Prix,ALO,1,54,1
2018,Abu Dhabi Grand Prix,BOT,2,55,2
2018,Abu Dhabi Grand Prix,ERI,0,25,0
2018,Abu Dhabi Grand Prix,GAS,1,47,1
2018,Abu Dhabi Grand Prix,GRO,1,54,1
2018,Abu Dhabi Grand Prix,HAM,1,55,1
2018,Abu Dhabi Grand Prix,HAR,1,54,1
2018,Abu Dhabi Grand Prix,HUL,0,1,0
2018,Abu Dhabi Grand Prix,LEC,1,55,1
2018,Abu Dhabi Grand Prix,MAG,1,54,1
2018,Abu Dhabi Grand Prix,OCO,2,45,2
2018,Abu Dhabi Grand Prix,PER,1,55,1
2018,Abu Dhabi Grand Prix,RAI,1,7,1
2018,Abu Dhabi Grand Prix,RIC,1,55,1
2018,Abu Dhabi Grand Prix,SAI,1,55,1
2018,Abu Dhabi Grand Prix,SIR,1,54,1
2018,Abu Dhabi Grand Prix,STR,1,54,1
2018,Abu Dhabi Grand Prix,VAN,1,54,1
2018,Abu Dhabi Grand Prix,VER,1,55,1
2018,Abu Dhabi Grand Prix,VET,1,55,1
2018,Australian Grand Prix,ALO,1,58,1
2018,Australian Grand Prix,BOT,1,58,1
2018,Australian Grand Prix,ERI,1,6,1
2018,Australian Grand Prix,GAS,1,14,1
2018,Australian Grand Prix,GRO,1,24,1
2018,Australian Grand Prix,HAM,1,58,1
2018,Australian Grand Prix,HAR,2,57,2
2018,Australian Grand Prix,HUL,1,58,1
2018,Australian Grand Prix,LEC,2,58,2
2018,Australian Grand Prix,MAG,1,22,1
2018,Australian Grand Prix,OCO,1,58,1
2018,Australian Grand Prix,PER,1,58,1
2018,Australian Grand Prix,RAI,1,58,1
2018,Australian Grand Prix,RIC,1,58,1
2018,Australian Grand Prix,SAI,1,58,1
2018,Australian Grand Prix,SIR,0,5,0
2018,Australian Grand Prix,STR,2,58,2
2018,Australian Grand Prix,VAN,1,58,1
2018,Australian Grand Prix,VER,1,58,1
2018,Australian Grand Prix,VET,1,58,1
2018,Austrian Grand Prix,ALO,1,70,1
2018,Austrian Grand Prix,BOT,0,14,0
2018,Austrian Grand Prix,ERI,1,70,1
2018,Austrian Grand Prix,GAS,1,70,1
2018,Austrian Grand Prix,GRO,1,70,1
2018,Austrian Grand Prix,HAM,2,63,2
2018,Austrian Grand Prix,HAR,0,55,0
2018,Austrian Grand Prix,HUL,0,12,0
2018,Austrian Grand Prix,LEC,1,70,1
2018,Austrian Grand Prix,MAG,1,70,1
2018,Austrian Grand Prix,OCO,1,70,1
2018,Austrian Grand Prix,PER,1,70,1
2018,Austrian Grand Prix,RAI,1,71,1
2018,Austrian Grand Prix,RIC,2,54,2
2018,Austrian Grand Prix,SAI,2,70,2
2018,Austrian Grand Prix,SIR,2,69,2
2018,Austrian Grand Prix,STR,2,69,2
2018,Austrian Grand Prix,VAN,3,65,3
2018,Austrian Grand Prix,VER,1,71,1
2018,Austrian Grand Prix,VET,1,71,1
2018,Azerbaijan Grand Prix,ALO,2,51,2
2018,Azerbaijan Grand Prix,BOT,1,49,1
2018,Azerbaijan Grand Prix,ERI,4,51,4+
2018,Azerbaijan Grand Prix,GAS,2,51,2
2018,Azerbaijan Grand Prix,GRO,2,43,2
2018,Azerbaijan Grand Prix,HAM,2,51,2
2018,Azerbaijan Grand Prix,HAR,3,51,3
2018,Azerbaijan Grand Prix,HUL,0,11,0
2018,Azerbaijan Grand Prix,LEC,2,51,2
2018,Azerbaijan Grand Prix,MAG,2,51,2
2018,Azerbaijan Grand Prix,OCO,0,1,0
2018,Azerbaijan Grand Prix,PER,2,51,2
2018,Azerbaijan Grand Prix,RAI,2,51,2
2018,Azerbaijan Grand Prix,RIC,1,40,1
2018,Azerbaijan Grand Prix,SAI,2,51,2
2018,Azerbaijan Grand Prix,SIR,0,1,0
2018,Azerbaijan Grand Prix,STR,2,51,2
2018,Azerbaijan Grand Prix,VAN,4,51,4+
2018,Azerbaijan Grand Prix,VER,1,40,1
2018,Azerbaijan Grand Prix,VET,2,51,2
2018,Bahrain Grand Prix,ALO,2,56,2
2018,Bahrain Grand Prix,BOT,1,57,1
2018,Bahrain Grand Prix,ERI,1,56,1
2018,Bahrain Grand Prix,GAS,2,57,2
2018,Bahrain Grand Prix,GRO,3,56,3
2018,Bahrain Grand Prix,HAM,1,57,1
2018,Bahrain Grand Prix,HAR,2,56,2
2018,Bahrain Grand Prix,HUL,2,57,2
2018,Bahrain Grand Prix,LEC,2,56,2
2018,Bahrain Grand Prix,MAG,2,57,2
2018,Bahrain Grand Prix,OCO,2,56,2
2018,Bahrain Grand Prix,PER,2,56,2
2018,Bahrain Grand Prix,RAI,2,34,2
2018,Bahrain Grand Prix,RIC,0,2,0
2018,Bahrain Grand Prix,SAI,2,56,2
2018,Bahrain Grand Prix,SIR,2,56,2
2018,Bahrain Grand Prix,STR,2,56,2
2018,Bahrain Grand Prix,VAN,2,56,2
2018,Bahrain Grand Prix,VER,1,4,1
2018,Bahrain Grand Prix,VET,1,57,1
2018,Belgian Grand Prix,ALO,0,1,0
2018,Belgian Grand Prix,BOT,3,44,3
2018,Belgian Grand Prix,ERI,2,43,2
2018,Belgian Grand Prix,GAS,2,44,2
2018,Belgian Grand Prix,GRO,2,44,2
2018,Belgian Grand Prix,HAM,2,44,2
2018,Belgian Grand Prix,HAR,2,43,2
2018,Belgian Grand Prix,HUL,0,1,0
2018,Belgian Grand Prix,LEC,0,1,0
2018,Belgian Grand Prix,MAG,2,44,2
2018,Belgian Grand Prix,OCO,2,44,2
2018,Belgian Grand Prix,PER,2,44,2
2018,Belgian Grand Prix,RAI,3,8,3
2018,Belgian Grand Prix,RIC,2,28,2
2018,Belgian Grand Prix,SAI,2,43,2
2018,Belgian Grand Prix,SIR,2,43,2
2018,Belgian Grand Prix,STR,2,43,2
2018,Belgian Grand Prix,VAN,3,43,3
2018,Belgian Grand Prix,VER,2,44,2
2018,Belgian Grand Prix,VET,2,44,2
2018,Brazilian Grand Prix,ALO,2,69,2
2018,Brazilian Grand Prix,BOT,2,71,2
2018,Brazilian Grand Prix,ERI,2,20,2
2018,Brazilian Grand Prix,GAS,1,70,1
2018,Brazilian Grand Prix,GRO,1,71,1
2018,Brazilian Grand Prix,HAM,1,71,1
2018,Brazilian Grand Prix,HAR,1,70,1
2018,Brazilian Grand Prix,HUL,1,32,1
2018,Brazilian Grand Prix,LEC,1,71,1
2018,Brazilian Grand Prix,MAG,1,71,1
2018,Brazilian Grand Prix,OCO,2,70,2
2018,Brazilian Grand Prix,PER,1,70,1
2018,Brazilian Grand Prix,RAI,1,71,1
2018,Brazilian Grand Prix,RIC,1,71,1
2018,Brazilian Grand Prix,SAI,2,70,2
2018,Brazilian Grand Prix,SIR,1,69,1
2018,Brazilian Grand Prix,STR,2,69,2
2018,Brazilian Grand Prix,VAN,1,70,1
2018,Brazilian Grand Prix,VER,1,71,1
2018,Brazilian Grand Prix,VET,2,71,2
2018,British Grand Prix,ALO,2,52,2
2018,British Grand Prix,BOT,1,52,1
2018,British Grand Prix,ERI,1,32,1
2018,British Grand Prix,GAS,2,52,2
2018,British Grand Prix,GRO,1,38,1
2018,British Grand Prix,HAM,1,52,1
2018,British Grand Prix,HAR,1,1,1
2018,British Grand Prix,HUL,1,52,1
2018,British Grand Prix,LEC,1,18,1
2018,British Grand Prix,MAG,1,52,1
2018,British Grand Prix,OCO,1,52,1
2018,British Grand Prix,PER,2,52,2
2018,British Grand Prix,RAI,2,52,2
2018,British Grand Prix,RIC,2,52,2
2018,British Grand Prix,SAI,2,38,2
2018,British Grand Prix,SIR,1,52,1
2018,British Grand Prix,STR,1,52,1
2018,British Grand Prix,VAN,2,52,2
2018,British Grand Prix,VER,2,47,2
2018,British Grand Prix,VET,2,52,2
2018,Canadian Grand Prix,ALO,2,41,2
2018,Canadian Grand Prix,BOT,1,70,1
2018,Canadian Grand Prix,ERI,1,68,1
2018,Canadian Grand Prix,GAS,1,69,1
2018,Canadian Grand Prix,GRO,1,69,1
2018,Canadian Grand Prix,HAM,1,70,1
2018,Canadian Grand Prix,HAR,0,1,0
2018,Canadian Grand Prix,HUL,1,69,1
2018,Canadian Grand Prix,LEC,1,69,1
2018,Canadian Grand Prix,MAG,1,69,1
2018,Canadian Grand Prix,OCO,1,69,1
2018,Canadian Grand Prix,PER,2,69,2
2018,Canadian Grand Prix,RAI,1,70,1
2018,Canadian Grand Prix,RIC,1,70,1
2018,Canadian Grand Prix,SAI,1,69,1
2018,Canadian Grand Prix,SIR,1,68,1
2018,Canadian Grand Prix,STR,0,1,0
2018,Canadian Grand Prix,VAN,2,68,2
2018,Canadian Grand Prix,VER,1,70,1
2018,Canadian Grand Prix,VET,1,70,1
2018,Chinese Grand Prix,ALO,1,56,1
2018,Chinese Grand Prix,BOT,1,56,1
2018,Chinese Grand Prix,ERI,1,56,1
2018,Chinese Grand Prix,GAS,2,56,2
2018,Chinese Grand Prix,GRO,2,56,2
2018,Chinese Grand Prix,HAM,1,56,1
2018,Chinese Grand Prix,HAR,3,51,3
2018,Chinese Grand Prix,HUL,2,56,2
2018,Chinese Grand Prix,LEC,1,56,1
2018,Chinese Grand Prix,MAG,1,56,1
2018,Chinese Grand Prix,OCO,2,56,2
2018,Chinese Grand Prix,PER,2,56,2
2018,Chinese Grand Prix,RAI,1,56,1
2018,Chinese Grand Prix,RIC,2,56,2
2018,Chinese Grand Prix,SAI,2,56,2
2018,Chinese Grand Prix,SIR,2,56,2
2018,Chinese Grand Prix,STR,1,56,1
2018,Chinese Grand Prix,VAN,1,56,1
2018,Chinese Grand Prix,VER,2,56,2
2018,Chinese Grand Prix,VET,1,56,1
2018,French Grand Prix,ALO,3,51,3
2018,French Grand Prix,BOT,2,53,2
2018,French Grand Prix,ERI,1,52,1
2018,French Grand Prix,GAS,0,1,0
2018,French Grand Prix,GRO,1,52,1
2018,French Grand Prix,HAM,1,53,1
2018,French Grand Prix,HAR,1,52,1
2018,French Grand Prix,HUL,1,53,1
2018,French Grand Prix,LEC,1,53,1
2018,French Grand Prix,MAG,1,53,1
2018,French Grand Prix,OCO,0,1,0
2018,French Grand Prix,PER,1,28,1
2018,French Grand Prix,RAI,1,53,1
2018,French Grand Prix,RIC,1,53,1
2018,French Grand Prix,SAI,1,53,1
2018,French Grand Prix,SIR,1,52,1
2018,French Grand Prix,STR,1,49,1
2018,French Grand Prix,VAN,1,52,1
2018,French Grand Prix,VER,1,53,1
2018,French Grand Prix,VET,2,53,2
2018,German Grand Prix,ALO,4,65,4+
2018,German Grand Prix,BOT,2,67,2
2018,German Grand Prix,ERI,1,67,1
2018,German Grand Prix,GAS,2,66,2
2018,German Grand Prix,GRO,3,67,3
2018,German Grand Prix,HAM,1,67,1
2018,German Grand Prix,HAR,2,67,2
2018,German Grand Prix,HUL,3,67,3
2018,German Grand Prix,LEC,3,66,3
2018,German Grand Prix,MAG,3,67,3
2018,German Grand Prix,OCO,1,67,1
2018,German Grand Prix,PER,1,67,1
2018,German Grand Prix,RAI,2,67,2
2018,German Grand Prix,RIC,0,28,0
2018,German Grand Prix,SAI,3,67,3
2018,German Grand Prix,SIR,2,51,2
2018,German Grand Prix,STR,3,53,3
2018,German Grand Prix,VAN,2,67,2
2018,German Grand Prix,VER,3,67,3
2018,German Grand Prix,VET,1,52,1
2018,Hungarian Grand Prix,ALO,1,69,1
2018,Hungarian Grand Prix,BOT,1,70,1
2018,Hungarian Grand Prix,ERI,1,68,1
2018,Hungarian Grand Prix,GAS,1,70,1
2018,Hungarian Grand Prix,GRO,1,69,1
2018,Hungarian Grand Prix,HAM,1,70,1
2018,Hungarian Grand Prix,HAR,1,69,1
2018,Hungarian Grand Prix,HUL,2,69,2
2018,Hungarian Grand Prix,LEC,0,1,0
2018,Hungarian Grand Prix,MAG,1,69,1
2018,Hungarian Grand Prix,OCO,1,69,1
2018,Hungarian Grand Prix,PER,1,69,1
2018,Hungarian Grand Prix,RAI,2,70,2
2018,Hungarian Grand Prix,RIC,1,70,1
2018,Hungarian Grand Prix,SAI,1,69,1
2018,Hungarian Grand Prix,SIR,1,68,1
2018,Hungarian Grand Prix,STR,1,68,1
2018,Hungarian Grand Prix,VAN,1,50,1
2018,Hungarian Grand Prix,VER,0,6,0
2018,Hungarian Grand Prix,VET,1,70,1
2018,Japanese Grand Prix,ALO,1,52,1
2018,Japanese Grand Prix,BOT,1,53,1
2018,Japanese Grand Prix,ERI,1,52,1
2018,Japanese Grand Prix,GAS,1,52,1
2018,Japanese Grand Prix,GRO,1,53,1
2018,Japanese Grand Prix,HAM,1,53,1
2018,Japanese Grand Prix,HAR,1,52,1
2018,Japanese Grand Prix,HUL,2,37,2
2018,Japanese Grand Prix,LEC,2,39,2
2018,Japanese Grand Prix,MAG,2,8,2
2018,Japanese Grand Prix,OCO,1,53,1
2018,Japanese Grand Prix,PER,1,53,1
2018,Japanese Grand Prix,RAI,1,53,1
2018,Japanese Grand Prix,RIC,1,53,1
2018,Japanese Grand Prix,SAI,1,52,1
2018,Japanese Grand Prix,SIR,2,52,2
2018,Japanese Grand Prix,STR,2,52,2
2018,Japanese Grand Prix,VAN,1,52,1
2018,Japanese Grand Prix,VER,1,53,1
2018,Japanese Grand Prix,VET,1,53,1
2018,Mexican Grand Prix,ALO,0,4,0
2018,Mexican Grand Prix,BOT,3,70,3
2018,Mexican Grand Prix,ERI,1,69,1
2018,Mexican Grand Prix,GAS,2,69,2
2018,Mexican Grand Prix,GRO,2,68,2
2018,Mexican Grand Prix,HAM,2,71,2
2018,Mexican Grand Prix,HAR,2,69,2
2018,Mexican Grand Prix,HUL,1,69,1
2018,Mexican Grand Prix,LEC,1,69,1
2018,Mexican Grand Prix,MAG,1,69,1
2018,Mexican Grand Prix,OCO,2,69,2
2018,Mexican Grand Prix,PER,2,38,2
2018,Mexican Grand Prix,RAI,1,71,1
2018,Mexican Grand Prix,RIC,1,62,1
2018,Mexican Grand Prix,SAI,1,29,1
2018,Mexican Grand Prix,SIR,1,69,1
2018,Mexican Grand Prix,STR,2,69,2
2018,Mexican Grand Prix,VAN,1,69,1
2018,Mexican Grand Prix,VER,2,71,2
2018,Mexican Grand Prix,VET,2,71,2
2018,Monaco Grand Prix,ALO,1,53,1
2018,Monaco Grand Prix,BOT,1,78,1
2018,Monaco Grand Prix,ERI,1,78,1
2018,Monaco Grand Prix,GAS,1,78,1
2018,Monaco Grand Prix,GRO,2,77,2
2018,Monaco Grand Prix,HAM,1,78,1
2018,Monaco Grand Prix,HAR,2,71,2
2018,Monaco Grand Prix,HUL,1,78,1
2018,Monaco Grand Prix,LEC,1,71,1
2018,Monaco Grand Prix,MAG,1,78,1
2018,Monaco Grand Prix,OCO,1,78,1
2018,Monaco Grand Prix,PER,1,78,1
2018,Monaco Grand Prix,RAI,1,78,1
2018,Monaco Grand Prix,RIC,1,78,1
2018,Monaco Grand Prix,SAI,1,78,1
2018,Monaco Grand Prix,SIR,3,77,3
2018,Monaco Grand Prix,STR,3,76,3
2018,Monaco Grand Prix,VAN,2,77,2
2018,Monaco Grand Prix,VER,1,78,1
2018,Monaco Grand Prix,VET,1,78,1
2018,Russian Grand Prix,ALO,1,52,1
2018,Russian Grand Prix,BOT,1,53,1
2018,Russian Grand Prix,ERI,2,52,2
2018,Russian Grand Prix,GAS,1,4,1
2018,Russian Grand Prix,GRO,1,52,1
2018,Russian Grand Prix,HAM,1,53,1
2018,Russian Grand Prix,HAR,2,4,2
2018,Russian Grand Prix,HUL,1,52,1
2018,Russian Grand Prix,LEC,1,53,1
2018,Russian Grand Prix,MAG,1,52,1
2018,Russian Grand Prix,OCO,1,52,1
2018,Russian Grand Prix,PER,1,52,1
2018,Russian Grand Prix,RAI,1,53,1
2018,Russian Grand Prix,RIC,1,53,1
2018,Russian Grand Prix,SAI,1,51,1
2018,Russian Grand Prix,SIR,1,51,1
2018,Russian Grand Prix,STR,1,52,1
2018,Russian Grand Prix,VAN,1,51,1
2018,Russian Grand Prix,VER,1,53,1
2018,Russian Grand Prix,VET,1,53,1
2018,Singapore Grand Prix,ALO,1,61,1
2018,Singapore Grand Prix,BOT,1,61,1
2018,Singapore Grand Prix,ERI,1,60,1
2018,Singapore Grand Prix,GAS,1,60,1
2018,Singapore Grand Prix,GRO,1,60,1
2018,Singapore Grand Prix,HAM,1,61,1
2018,Singapore Grand Prix,HAR,2,60,2
2018,Singapore Grand Prix,HUL,1,60,1
2018,Singapore Grand Prix,LEC,1,60,1
2018,Singapore Grand Prix,MAG,3,59,3
2018,Singapore Grand Prix,OCO,0,1,0
2018,Singapore Grand Prix,PER,3,60,3
2018,Singapore Grand Prix,RAI,1,61,1
2018,Singapore Grand Prix,RIC,1,61,1
2018,Singapore Grand Prix,SAI,1,60,1
2018,Singapore Grand Prix,SIR,2,59,2
2018,Singapore Grand Prix,STR,1,60,1
2018,Singapore Grand Prix,VAN,1,60,1
2018,Singapore Grand Prix,VER,1,61,1
2018,Singapore Grand Prix,VET,1,61,1
2018,Spanish Grand Prix,ALO,1,65,1
2018,Spanish Grand Prix,BOT,1,66,1
2018,Spanish Grand Prix,ERI,1,64,1
2018,Spanish Grand Prix,GAS,0,1,0
2018,Spanish Grand Prix,GRO,0,1,0
2018,Spanish Grand Prix,HAM,1,66,1
2018,Spanish Grand Prix,HAR,2,64,2
2018,Spanish Grand Prix,HUL,0,1,0
2018,Spanish Grand Prix,LEC,1,64,1
2018,Spanish Grand Prix,MAG,1,65,1
2018,Spanish Grand Prix,OCO,1,39,1
2018,Spanish Grand Prix,PER,2,64,2
2018,Spanish Grand Prix,RAI,1,25,1
2018,Spanish Grand Prix,RIC,1,66,1
2018,Spanish Grand Prix,SAI,1,65,1
2018,Spanish Grand Prix,SIR,3,63,3
2018,Spanish Grand Prix,STR,1,64,1
2018,Spanish Grand Prix,VAN,2,46,2
2018,Spanish Grand Prix,VER,1,66,1
2018,Spanish Grand Prix,VET,2,66,2
2018,United States Grand Prix,ALO,1,1,1
2018,United States Grand Prix,BOT,1,56,1
2018,United States Grand Prix,ERI,1,55,1
2018,United States Grand Prix,GAS,2,55,2
2018,United States Grand Prix,GRO,2,2,2
2018,United States Grand Prix,HAM,2,56,2
2018,United States Grand Prix,HAR,1,55,1
2018,United States Grand Prix,HUL,1,56,1
2018,United States Grand Prix,LEC,2,31,2
2018,United States Grand Prix,MAG,1,56,1
2018,United States Grand Prix,OCO,1,56,1
2018,United States Grand Prix,PER,1,56,1
2018,United States Grand Prix,RAI,1,56,1
2018,United States Grand Prix,RIC,0,9,0
2018,United States Grand Prix,SAI,1,56,1
2018,United States Grand Prix,SIR,2,55,2
2018,United States Grand Prix,STR,3,54,3
2018,United States Grand Prix,VAN,2,55,2
2018,United States Grand Prix,VER,1,56,1
2018,United States Grand Prix,VET,1,56,1
2019,Abu Dhabi Grand Prix,ALB,1,55,1
2019,Abu Dhabi Grand Prix,BOT,1,55,1
2019,Abu Dhabi Grand Prix,GAS,1,53,1
2019,Abu Dhabi Grand Prix,GIO,2,54,2
2019,Abu Dhabi Grand Prix,GRO,1,54,1
2019,Abu Dhabi Grand Prix,HAM,1,55,1
2019,Abu Dhabi Grand Prix,HUL,1,54,1
2019,Abu Dhabi Grand Prix,KUB,1,53,1
2019,Abu Dhabi Grand Prix,KVY,1,54,1
2019,Abu Dhabi Grand Prix,LEC,2,55,2
2019,Abu Dhabi Grand Prix,MAG,1,54,1
2019,Abu Dhabi Grand Prix,NOR,1,54,1
2019,Abu Dhabi Grand Prix,PER,1,54,1
2019,Abu Dhabi Grand Prix,RAI,1,54,1
2019,Abu Dhabi Grand Prix,RIC,2,54,2
2019,Abu Dhabi Grand Prix,RUS,1,54,1
2019,Abu Dhabi Grand Prix,SAI,2,54,2
2019,Abu Dhabi Grand Prix,STR,3,45,3
2019,Abu Dhabi Grand Prix,VER,1,55,1
2019,Abu Dhabi Grand Prix,VET,2,55,2
2019,Australian Grand Prix,ALB,1,57,1
2019,Australian Grand Prix,BOT,1,58,1
2019,Australian Grand Prix,GAS,1,57,1
2019,Australian Grand Prix,GIO,1,57,1
2019,Australian Grand Prix,GRO,1,30,1
2019,Australian Grand Prix,HAM,1,58,1
2019,Australian Grand Prix,HUL,1,57,1
2019,Australian Grand Prix,KUB,3,55,3
2019,Australian Grand Prix,KVY,1,57,1
2019,Australian Grand Prix,LEC,1,58,1
2019,Australian Grand Prix,MAG,1,58,1
2019,Australian Grand Prix,NOR,1,57,1
2019,Australian Grand Prix,PER,1,57,1
2019,Australian Grand Prix,RAI,1,57,1
2019,Australian Grand Prix,RIC,2,29,2
2019,Australian Grand Prix,RUS,2,56,2
2019,Australian Grand Prix,SAI,0,10,0
2019,Australian Grand Prix,STR,1,57,1
2019,Australian Grand Prix,VER,1,58,1
2019,Australian Grand Prix,VET,1,58,1
2019,Austrian Grand Prix,ALB,1,70,1
2019,Austrian Grand Prix,BOT,1,71,1
2019,Austrian Grand Prix,GAS,1,70,1
2019,Austrian Grand Prix,GIO,1,70,1
2019,Austrian Grand Prix,GRO,1,70,1
2019,Austrian Grand Prix,HAM,1,71,1
2019,Austrian Grand Prix,HUL,1,70,1
2019,Austrian Grand Prix,KUB,1,68,1
2019,Austrian Grand Prix,KVY,1,70,1
2019,Austrian Grand Prix,LEC,1,71,1
2019,Austrian Grand Prix,MAG,3,69,3
2019,Austrian Grand Prix,NOR,1,70,1
2019,Austrian Grand Prix,PER,1,70,1
2019,Austrian Grand Prix,RAI,1,70,1
2019,Austrian Grand Prix,RIC,1,70,1
2019,Austrian Grand Prix,RUS,1,69,1
2019,Austrian Grand Prix,SAI,1,70,1
2019,Austrian Grand Prix,STR,1,70,1
2019,Austrian Grand Prix,VER,1,71,1
2019,Austrian Grand Prix,VET,2,71,2
2019,Azerbaijan Grand Prix,ALB,1,50,1
2019,Azerbaijan Grand Prix,BOT,1,51,1
2019,Azerbaijan Grand Prix,GAS,0,39,0
2019,Azerbaijan Grand Prix,GIO,1,50,1
2019,Azerbaijan Grand Prix,GRO,2,38,2
2019,Azerbaijan Grand Prix,HAM,1,51,1
2019,Azerbaijan Grand Prix,HUL,2,50,2
2019,Azerbaijan Grand Prix,KUB,3,49,3
2019,Azerbaijan Grand Prix,KVY,2,33,2
2019,Azerbaijan Grand Prix,LEC,2,51,2
2019,Azerbaijan Grand Prix,MAG,2,50,2
2019,Azerbaijan Grand Prix,NOR,2,51,2
2019,Azerbaijan Grand Prix,PER,1,51,1
2019,Azerbaijan Grand Prix,RAI,1,50,1
2019,Azerbaijan Grand Prix,RIC,2,31,2
2019,Azerbaijan Grand Prix,RUS,2,49,2
2019,Azerbaijan Grand Prix,SAI,1,51,1
2019,Azerbaijan Grand Prix,STR,1,51,1
2019,Azerbaijan Grand Prix,VER,1,51,1
2019,Azerbaijan Grand Prix,VET,1,51,1
2019,Bahrain Grand Prix,ALB,2,57,2
2019,Bahrain Grand Prix,BOT,2,57,2
2019,Bahrain Grand Prix,GAS,2,57,2
2019,Bahrain Grand Prix,GIO,2,57,2
2019,Bahrain Grand Prix,GRO,2,16,2
2019,Bahrain Grand Prix,HAM,2,57,2
2019,Bahrain Grand Prix,HUL,2,54,2
2019,Bahrain Grand Prix,KUB,2,55,2
2019,Bahrain Grand Prix,KVY,2,56,2
2019,Bahrain Grand Prix,LEC,2,57,2
2019,Bahrain Grand Prix,MAG,2,56,2
2019,Bahrain Grand Prix,NOR,2,57,2
2019,Bahrain Grand Prix,PER,2,57,2
2019,Bahrain Grand Prix,RAI,2,57,2
2019,Bahrain Grand Prix,RIC,1,54,1
2019,Bahrain Grand Prix,RUS,2,56,2
2019,Bahrain Grand Prix,SAI,4,53,4+
2019,Bahrain Grand Prix,STR,2,56,2
2019,Bahrain Grand Prix,VER,2,57,2
2019,Bahrain Grand Prix,VET,3,57,3
2019,Belgian Grand Prix,ALB,1,44,1
2019,Belgian Grand Prix,BOT,1,44,1
2019,Belgian Grand Prix,GAS,1,44,1
2019,Belgian Grand Prix,GIO,1,43,1
2019,Belgian Grand Prix,GRO,1,43,1
2019,Belgian Grand Prix,HAM,1,44,1
2019,Belgian Grand Prix,HUL,2,44,2
2019,Belgian Grand Prix,KUB,1,43,1
2019,Belgian Grand Prix,KVY,1,44,1
2019,Belgian Grand Prix,LEC,1,44,1
2019,Belgian Grand Prix,MAG,1,43,1
2019,Belgian Grand Prix,NOR,1,44,1
2019,Belgian Grand Prix,PER,1,44,1
2019,Belgian Grand Prix,RAI,3,43,3
2019,Belgian Grand Prix,RIC,1,43,1
2019,Belgian Grand Prix,RUS,1,43,1
2019,Belgian Grand Prix,SAI,1,1,1
2019,Belgian Grand Prix,STR,2,44,2
2019,Belgian Grand Prix,VER,0,1,0
2019,Belgian Grand Prix,VET,2,44,2
2019,Brazilian Grand Prix,ALB,2,71,2
2019,Brazilian Grand Prix,BOT,2,52,2
2019,Brazilian Grand Prix,GAS,2,71,2
2019,Brazilian Grand Prix,GIO,2,71,2
2019,Brazilian Grand Prix,GRO,2,71,2
2019,Brazilian Grand Prix,HAM,3,71,3
2019,Brazilian Grand Prix,HUL,3,71,3
2019,Brazilian Grand Prix,KUB,4,70,4+
2019,Brazilian Grand Prix,KVY,2,71,2
2019,Brazilian Grand Prix,LEC,2,66,2
2019,Brazilian Grand Prix,MAG,2,71,2
2019,Brazilian Grand Prix,NOR,2,71,2
2019,Brazilian Grand Prix,PER,2,71,2
2019,Brazilian Grand Prix,RAI,2,71,2
2019,Brazilian Grand Prix,RIC,2,71,2
2019,Brazilian Grand Prix,RUS,3,71,3
2019,Brazilian Grand Prix,SAI,1,71,1
2019,Brazilian Grand Prix,STR,2,66,2
2019,Brazilian Grand Prix,VER,3,71,3
2019,Brazilian Grand Prix,VET,2,66,2
2019,British Grand Prix,ALB,1,52,1
2019,British Grand Prix,BOT,2,52,2
2019,British Grand Prix,GAS,1,52,1
2019,British Grand Prix,GIO,0,19,0
2019,British Grand Prix,GRO,2,9,2
2019,British Grand Prix,HAM,1,52,1
2019,British Grand Prix,HUL,1,52,1
2019,British Grand Prix,KUB,1,51,1
2019,British Grand Prix,KVY,2,52,2
2019,British Grand Prix,LEC,2,52,2
2019,British Grand Prix,MAG,2,6,2
2019,British Grand Prix,NOR,2,52,2
2019,British Grand Prix,PER,3,51,3
2019,British Grand Prix,RAI,1,52,1
2019,British Grand Prix,RIC,2,52,2
2019,British Grand Prix,RUS,1,51,1
2019,British Grand Prix,SAI,1,52,1
2019,British Grand Prix,STR,2,52,2
2019,British Grand Prix,VER,2,52,2
2019,British Grand Prix,VET,2,51,2
2019,Canadian Grand Prix,ALB,2,60,2
2019,Canadian Grand Prix,BOT,2,70,2
2019,Canadian Grand Prix,GAS,1,69,1
2019,Canadian Grand Prix,GIO,1,69,1
2019,Canadian Grand Prix,GRO,1,69,1
2019,Canadian Grand Prix,HAM,1,70,1
2019,Canadian Grand Prix,HUL,1,69,1
2019,Canadian Grand Prix,KUB,2,67,2
2019,Canadian Grand Prix,KVY,1,69,1
2019,Canadian Grand Prix,LEC,1,70,1
2019,Canadian Grand Prix,MAG,1,68,1
2019,Canadian Grand Prix,NOR,0,9,0
2019,Canadian Grand Prix,PER,1,69,1
2019,Canadian Grand Prix,RAI,2,69,2
2019,Canadian Grand Prix,RIC,1,69,1
2019,Canadian Grand Prix,RUS,1,68,1
2019,Canadian Grand Prix,SAI,1,69,1
2019,Canadian Grand Prix,STR,1,69,1
2019,Canadian Grand Prix,VER,1,70,1
2019,Canadian Grand Prix,VET,1,70,1
2019,Chinese Grand Prix,ALB,1,55,1
2019,Chinese Grand Prix,BOT,2,56,2
2019,Chinese Grand Prix,GAS,3,56,3
2019,Chinese Grand Prix,GIO,2,55,2
