RaceYear,RaceName,Driver,Compound,delta_position,pit_between,LapNumber,gain
2024,British Grand Prix,STR,MEDIUM,0.0,False,47,False
2024,British Grand Prix,STR,MEDIUM,0.0,False,48,False
2024,British Grand Prix,STR,MEDIUM,0.0,False,49,False
2024,British Grand Prix,STR,MEDIUM,0.0,False,50,False
2024,British Grand Prix,STR,MEDIUM,0.0,False,51,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,1,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,2,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,3,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,4,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,5,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,6,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,7,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,8,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,9,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,10,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,11,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,12,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,13,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,14,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,15,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,16,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,17,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,18,False
2024,British Grand Prix,TSU,MEDIUM,-1.0,False,19,True
2024,British Grand Prix,TSU,MEDIUM,0.0,False,20,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,21,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,22,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,23,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,24,False
2024,British Grand Prix,TSU,MEDIUM,0.0,False,25,False
2024,British Grand Prix,TSU,MEDIUM,-2.0,True,26,True
2024,British Grand Prix,TSU,MEDIUM,2.0,False,27,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,28,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,29,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,30,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,31,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,32,False
2024,British Grand Prix,TSU,INTERMEDIATE,-1.0,False,33,True
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,34,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,35,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,36,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,True,37,False
2024,British Grand Prix,TSU,INTERMEDIATE,0.0,False,38,False
2024,British Grand Prix,TSU,SOFT,0.0,False,39,False
2024,British Grand Prix,TSU,SOFT,0.0,False,40,False
2024,British Grand Prix,TSU,SOFT,0.0,False,41,False
2024,British Grand Prix,TSU,SOFT,0.0,False,42,False
2024,British Grand Prix,TSU,SOFT,0.0,False,43,False
2024,British Grand Prix,TSU,SOFT,1.0,False,44,False
2024,British Grand Prix,TSU,SOFT,0.0,False,45,False
2024,British Grand Prix,TSU,SOFT,0.0,False,46,False
2024,British Grand Prix,TSU,SOFT,0.0,False,47,False
2024,British Grand Prix,TSU,SOFT,0.0,False,48,False
2024,British Grand Prix,TSU,SOFT,0.0,False,49,False
2024,British Grand Prix,TSU,SOFT,0.0,False,50,False
2024,British Grand Prix,TSU,SOFT,0.0,False,51,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,1,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,2,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,3,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,4,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,5,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,6,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,7,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,8,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,9,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,10,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,11,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,12,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,13,False
2024,British Grand Prix,VER,MEDIUM,1.0,False,14,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,15,False
2024,British Grand Prix,VER,MEDIUM,1.0,False,16,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,17,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,18,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,19,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,20,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,21,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,22,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,23,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,24,False
2024,British Grand Prix,VER,MEDIUM,0.0,True,25,False
2024,British Grand Prix,VER,MEDIUM,0.0,False,26,False
2024,British Grand Prix,VER,INTERMEDIATE,-1.0,False,27,True
2024,British Grand Prix,VER,INTERMEDIATE,-1.0,False,28,True
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,29,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,30,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,31,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,32,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,33,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,34,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,35,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,False,36,False
2024,British Grand Prix,VER,INTERMEDIATE,0.0,True,37,False
2024,British Grand Prix,VER,INTERMEDIATE,1.0,False,38,False
2024,British Grand Prix,VER,HARD,-1.0,False,39,True
2024,British Grand Prix,VER,HARD,0.0,False,40,False
2024,British Grand Prix,VER,HARD,0.0,False,41,False
2024,British Grand Prix,VER,HARD,0.0,False,42,False
2024,British Grand Prix,VER,HARD,0.0,False,43,False
2024,British Grand Prix,VER,HARD,0.0,False,44,False
2024,British Grand Prix,VER,HARD,0.0,False,45,False
2024,British Grand Prix,VER,HARD,0.0,False,46,False
2024,British Grand Prix,VER,HARD,-1.0,False,47,True
2024,British Grand Prix,VER,HARD,0.0,False,48,False
2024,British Grand Prix,VER,HARD,0.0,False,49,False
2024,British Grand Prix,VER,HARD,0.0,False,50,False
2024,British Grand Prix,VER,HARD,0.0,False,51,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,1,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,2,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,3,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,4,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,5,False
2024,British Grand Prix,ZHO,SOFT,1.0,False,6,False
2024,British Grand Prix,ZHO,SOFT,3.0,False,7,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,8,False
2024,British Grand Prix,ZHO,SOFT,1.0,False,9,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,10,False
2024,British Grand Prix,ZHO,SOFT,0.0,True,11,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,12,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,13,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,14,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,15,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,16,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,17,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,True,18,False
2024,British Grand Prix,ZHO,MEDIUM,0.0,False,19,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,20,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,21,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,22,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,23,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,24,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,True,25,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,26,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,27,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,28,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,29,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,30,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,31,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,32,False
2024,British Grand Prix,ZHO,INTERMEDIATE,-1.0,False,33,True
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,34,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,35,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,True,36,False
2024,British Grand Prix,ZHO,INTERMEDIATE,0.0,False,37,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,38,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,39,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,40,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,41,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,42,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,43,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,44,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,45,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,46,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,47,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,48,False
2024,British Grand Prix,ZHO,SOFT,0.0,False,49,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,1.0,False,1,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,2,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,3,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,4,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,5,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,6,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,-1.0,False,7,True
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,8,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,9,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,10,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,-1.0,False,11,True
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,12,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,13,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,14,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,15,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,16,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,17,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,-1.0,False,18,True
2024,Canadian Grand Prix,ALB,INTERMEDIATE,-1.0,False,19,True
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,20,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,21,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,22,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,23,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,2.0,True,24,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,25,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,26,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,27,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,28,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,-2.0,False,29,True
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,30,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,31,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,32,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,33,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,34,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,35,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,36,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,37,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,38,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,39,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,40,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,41,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,1.0,False,42,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,True,43,False
2024,Canadian Grand Prix,ALB,INTERMEDIATE,0.0,False,44,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,45,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,46,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,47,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,48,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,49,False
2024,Canadian Grand Prix,ALB,MEDIUM,0.0,False,50,False
2024,Canadian Grand Prix,ALB,MEDIUM,1.0,False,51,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,1.0,False,1,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,2,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,3,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,4,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,5,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,-1.0,False,6,True
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,7,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,8,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,9,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,10,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,11,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,12,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,13,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,14,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,15,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,16,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,17,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,18,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,19,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,20,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,21,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,22,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,23,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,1.0,True,24,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,25,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,26,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,27,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,28,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,29,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,30,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,31,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,32,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,33,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,34,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,35,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,36,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,37,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,38,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,39,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,40,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,41,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,-1.0,False,42,True
2024,Canadian Grand Prix,ALO,INTERMEDIATE,1.0,True,43,False
2024,Canadian Grand Prix,ALO,INTERMEDIATE,0.0,False,44,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,45,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,46,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,47,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,48,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,49,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,50,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,51,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,52,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,53,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,54,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,55,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,56,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,57,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,58,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,59,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,60,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,61,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,62,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,63,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,64,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,65,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,66,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,67,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,68,False
2024,Canadian Grand Prix,ALO,HARD,0.0,False,69,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,1,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,2,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,3,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,4,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,-1.0,False,5,True
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,6,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,7,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,8,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,9,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,10,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,-1.0,False,11,True
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,12,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,13,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,14,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,15,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,16,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,17,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,18,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,19,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,20,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,21,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,22,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,23,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,-4.0,False,24,True
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,25,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,26,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,-1.0,False,27,True
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,28,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,29,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,30,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,31,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,32,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,33,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,34,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,35,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,36,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,37,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,38,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,39,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,40,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,4.0,True,41,False
2024,Canadian Grand Prix,BOT,INTERMEDIATE,0.0,False,42,False
2024,Canadian Grand Prix,BOT,MEDIUM,-1.0,False,43,True
2024,Canadian Grand Prix,BOT,MEDIUM,1.0,False,44,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,45,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,46,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,47,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,48,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,49,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,50,False
2024,Canadian Grand Prix,BOT,MEDIUM,-1.0,False,51,True
2024,Canadian Grand Prix,BOT,MEDIUM,-2.0,False,52,True
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,53,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,54,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,55,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,56,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,57,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,58,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,59,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,60,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,61,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,62,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,63,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,64,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,65,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,66,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,67,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,68,False
2024,Canadian Grand Prix,BOT,MEDIUM,0.0,False,69,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,1,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,2,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,3,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,4,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,-1.0,False,5,True
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,6,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,7,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,8,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,9,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,10,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,-1.0,False,11,True
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,12,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,13,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,14,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,15,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,16,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,17,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,18,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,19,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,-1.0,False,20,True
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,21,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,22,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,23,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,1.0,True,24,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,25,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,26,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,-1.0,False,27,True
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,28,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,29,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,-1.0,False,30,True
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,31,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,32,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,33,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,34,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,35,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,36,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,37,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,38,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,4.0,True,39,False
2024,Canadian Grand Prix,GAS,INTERMEDIATE,0.0,False,40,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,41,False
2024,Canadian Grand Prix,GAS,HARD,-1.0,False,42,True
2024,Canadian Grand Prix,GAS,HARD,-1.0,False,43,True
2024,Canadian Grand Prix,GAS,HARD,-1.0,False,44,True
2024,Canadian Grand Prix,GAS,HARD,0.0,False,45,False
2024,Canadian Grand Prix,GAS,HARD,-1.0,False,46,True
2024,Canadian Grand Prix,GAS,HARD,0.0,False,47,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,48,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,49,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,50,False
2024,Canadian Grand Prix,GAS,HARD,-1.0,False,51,True
2024,Canadian Grand Prix,GAS,HARD,-2.0,False,52,True
2024,Canadian Grand Prix,GAS,HARD,0.0,False,53,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,54,False
2024,Canadian Grand Prix,GAS,HARD,0.0,False,55,False
