RaceYear,RaceName,Driver,PitInLap,pit_in_compound,pit_out_compound,position_before_pit,next_position,position_delta_after_pit,pit_lane_time_seconds,LapTimeSeconds,next_lap_time_seconds,tyre_life_at_pit
2025,Azerbaijan Grand Prix,GAS,35,HARD,MEDIUM,18.0,19.0,1.0,21.66700000000037,110.71,124.665,35.0
2025,Azerbaijan Grand Prix,HAD,29,MEDIUM,HARD,8.0,10.0,2.0,20.35699999999997,109.3,123.066,33.0
2025,Azerbaijan Grand Prix,HAM,36,HARD,MEDIUM,6.0,9.0,3.0,20.055999999999585,108.55,121.695,36.0
2025,Azerbaijan Grand Prix,HUL,36,HARD,MEDIUM,15.0,17.0,2.0,20.014999999999418,111.613,121.439,36.0
2025,Azerbaijan Grand Prix,LAW,20,MEDIUM,HARD,5.0,10.0,5.0,20.13799999999992,109.664,123.612,26.0
2025,Azerbaijan Grand Prix,LEC,19,MEDIUM,HARD,7.0,12.0,5.0,20.587000000000444,109.688,123.091,22.0
2025,Azerbaijan Grand Prix,NOR,37,MEDIUM,HARD,4.0,8.0,4.0,21.934000000000196,108.087,122.855,37.0
2025,Azerbaijan Grand Prix,OCO,1,HARD,MEDIUM,18.0,19.0,1.0,20.73799999999983,152.985,,1.0
2025,Azerbaijan Grand Prix,OCO,2,MEDIUM,HARD,19.0,19.0,0.0,20.83699999999999,,,1.0
2025,Azerbaijan Grand Prix,RUS,39,HARD,MEDIUM,2.0,2.0,0.0,19.911000000000058,108.001,120.578,39.0
2025,Azerbaijan Grand Prix,SAI,27,MEDIUM,HARD,3.0,6.0,3.0,20.497999999999593,109.291,123.007,32.0
2025,Azerbaijan Grand Prix,STR,37,MEDIUM,HARD,14.0,17.0,3.0,21.786000000000058,110.968,125.487,40.0
2025,Azerbaijan Grand Prix,TSU,38,HARD,MEDIUM,3.0,6.0,3.0,20.264000000000124,108.763,123.485,38.0
2025,Azerbaijan Grand Prix,VER,40,HARD,MEDIUM,1.0,1.0,0.0,20.280000000000655,108.754,121.525,40.0
2025,Bahrain Grand Prix,ALB,16,SOFT,HARD,6.0,16.0,10.0,25.423999999999978,102.382,119.592,16.0
2025,Bahrain Grand Prix,ALB,32,HARD,MEDIUM,9.0,13.0,4.0,26.09100000000035,127.594,,16.0
2025,Bahrain Grand Prix,ALO,16,MEDIUM,MEDIUM,12.0,19.0,7.0,24.95799999999963,103.567,118.289,16.0
2025,Bahrain Grand Prix,ALO,32,MEDIUM,HARD,14.0,15.0,1.0,24.783000000000357,126.361,,16.0
2025,Bahrain Grand Prix,ANT,12,SOFT,MEDIUM,4.0,14.0,10.0,24.85900000000038,101.886,119.713,15.0
2025,Bahrain Grand Prix,ANT,27,MEDIUM,SOFT,8.0,15.0,7.0,24.41699999999946,101.768,118.937,15.0
2025,Bahrain Grand Prix,ANT,32,SOFT,SOFT,12.0,14.0,2.0,24.641999999999825,124.952,,8.0
2025,Bahrain Grand Prix,BEA,14,SOFT,HARD,7.0,17.0,10.0,24.64300000000003,102.596,117.289,14.0
2025,Bahrain Grand Prix,BEA,32,HARD,SOFT,10.0,12.0,2.0,25.032000000000153,126.958,149.735,18.0
2025,Bahrain Grand Prix,BOR,13,MEDIUM,HARD,15.0,20.0,5.0,24.068999999999505,102.993,119.074,13.0
2025,Bahrain Grand Prix,BOR,32,HARD,MEDIUM,18.0,20.0,2.0,25.305999999999585,132.657,,19.0
2025,Bahrain Grand Prix,DOO,9,SOFT,MEDIUM,12.0,18.0,6.0,24.80499999999938,103.531,118.082,9.0
2025,Bahrain Grand Prix,DOO,28,MEDIUM,HARD,9.0,17.0,8.0,25.139000000000124,101.908,118.014,19.0
2025,Bahrain Grand Prix,GAS,10,SOFT,MEDIUM,6.0,15.0,9.0,25.021999999999935,104.215,117.86,13.0
2025,Bahrain Grand Prix,GAS,28,MEDIUM,HARD,6.0,10.0,4.0,24.904999999999745,101.166,118.183,18.0
2025,Bahrain Grand Prix,HAD,6,SOFT,MEDIUM,18.0,20.0,2.0,25.284999999999854,102.366,118.792,6.0
2025,Bahrain Grand Prix,HAD,28,MEDIUM,HARD,13.0,19.0,6.0,24.42199999999957,102.076,118.186,22.0
2025,Bahrain Grand Prix,HAM,17,MEDIUM,MEDIUM,2.0,11.0,9.0,24.360000000000582,101.684,117.887,17.0
2025,Bahrain Grand Prix,HAM,32,MEDIUM,HARD,5.0,5.0,0.0,24.422999999999774,115.663,,15.0
2025,Bahrain Grand Prix,HUL,5,SOFT,MEDIUM,20.0,20.0,0.0,24.103000000000065,101.958,117.624,5.0
2025,Bahrain Grand Prix,HUL,27,MEDIUM,MEDIUM,17.0,20.0,3.0,24.186999999999898,102.461,118.812,22.0
2025,Bahrain Grand Prix,LAW,14,MEDIUM,HARD,14.0,19.0,5.0,25.192000000000007,103.984,120.808,14.0
2025,Bahrain Grand Prix,LAW,32,HARD,SOFT,16.0,18.0,2.0,23.942000000000007,129.302,,18.0
2025,Bahrain Grand Prix,LEC,17,MEDIUM,MEDIUM,1.0,4.0,3.0,24.701000000000022,101.56,117.817,17.0
2025,Bahrain Grand Prix,LEC,32,MEDIUM,HARD,3.0,3.0,0.0,24.23700000000008,111.116,,15.0
2025,Bahrain Grand Prix,NOR,10,SOFT,MEDIUM,4.0,14.0,10.0,29.61499999999978,101.534,122.851,13.0
2025,Bahrain Grand Prix,NOR,32,MEDIUM,MEDIUM,4.0,4.0,0.0,24.059000000000196,111.704,,22.0
2025,Bahrain Grand Prix,OCO,8,SOFT,MEDIUM,13.0,18.0,5.0,24.947000000000116,102.51,117.716,8.0
2025,Bahrain Grand Prix,OCO,27,MEDIUM,HARD,7.0,14.0,7.0,25.164999999999964,101.961,118.472,19.0
2025,Bahrain Grand Prix,PIA,14,SOFT,MEDIUM,1.0,3.0,2.0,24.552999999999884,101.297,118.856,17.0
2025,Bahrain Grand Prix,PIA,32,MEDIUM,MEDIUM,1.0,1.0,0.0,24.967999999999847,108.702,,18.0
2025,Bahrain Grand Prix,RUS,13,SOFT,MEDIUM,3.0,6.0,3.0,23.939000000000306,101.867,117.315,16.0
2025,Bahrain Grand Prix,RUS,32,MEDIUM,SOFT,2.0,2.0,0.0,24.04699999999957,111.016,,19.0
2025,Bahrain Grand Prix,SAI,14,SOFT,MEDIUM,5.0,16.0,11.0,24.577000000000226,102.908,118.303,17.0
2025,Bahrain Grand Prix,SAI,32,MEDIUM,HARD,6.0,10.0,4.0,24.454999999999927,123.071,,18.0
2025,Bahrain Grand Prix,SAI,44,HARD,SOFT,20.0,20.0,0.0,36.96100000000024,103.871,132.35,12.0
2025,Bahrain Grand Prix,SAI,45,SOFT,,20.0,,,,132.35,,4.0
2025,Bahrain Grand Prix,STR,12,SOFT,MEDIUM,14.0,20.0,6.0,24.603000000000065,102.834,117.757,12.0
2025,Bahrain Grand Prix,STR,32,MEDIUM,HARD,17.0,19.0,2.0,24.490999999999985,130.743,,20.0
2025,Bahrain Grand Prix,TSU,11,SOFT,MEDIUM,7.0,19.0,12.0,26.46599999999944,102.023,120.904,14.0
2025,Bahrain Grand Prix,TSU,32,MEDIUM,SOFT,7.0,11.0,4.0,24.795000000000073,123.721,,21.0
2025,Bahrain Grand Prix,VER,10,SOFT,HARD,7.0,17.0,10.0,26.52599999999984,103.293,119.918,13.0
2025,Bahrain Grand Prix,VER,26,HARD,MEDIUM,11.0,19.0,8.0,28.24200000000019,102.488,120.045,16.0
2025,Belgian Grand Prix,ALB,12,INTERMEDIATE,MEDIUM,7.0,8.0,1.0,23.938000000000102,126.684,133.243,12.0
2025,Belgian Grand Prix,ALO,11,INTERMEDIATE,MEDIUM,20.0,20.0,0.0,23.307999999999083,129.812,133.186,11.0
2025,Belgian Grand Prix,ALO,29,MEDIUM,UNKNOWN,16.0,17.0,1.0,23.625,112.557,121.996,18.0
2025,Belgian Grand Prix,ANT,12,INTERMEDIATE,MEDIUM,15.0,18.0,3.0,23.519000000000233,128.264,130.637,12.0
2025,Belgian Grand Prix,ANT,30,MEDIUM,UNKNOWN,14.0,16.0,2.0,23.105999999999767,112.443,120.749,18.0
2025,Belgian Grand Prix,BEA,12,INTERMEDIATE,MEDIUM,12.0,15.0,3.0,24.375,127.261,133.833,12.0
2025,Belgian Grand Prix,BOR,12,INTERMEDIATE,MEDIUM,10.0,12.0,2.0,23.208999999998923,127.969,132.477,12.0
2025,Belgian Grand Prix,COL,12,INTERMEDIATE,MEDIUM,13.0,17.0,4.0,22.95600000000013,127.109,130.177,12.0
2025,Belgian Grand Prix,COL,28,MEDIUM,UNKNOWN,18.0,19.0,1.0,23.409999999999854,112.935,122.751,16.0
2025,Belgian Grand Prix,GAS,11,INTERMEDIATE,MEDIUM,18.0,19.0,1.0,26.713999999999942,130.058,135.495,11.0
2025,Belgian Grand Prix,HAD,13,INTERMEDIATE,MEDIUM,4.0,16.0,12.0,23.593000000000757,125.678,132.38,13.0
2025,Belgian Grand Prix,HAD,20,MEDIUM,HARD,19.0,20.0,1.0,23.478000000000975,114.281,126.369,10.0
2025,Belgian Grand Prix,HAM,11,INTERMEDIATE,MEDIUM,14.0,17.0,3.0,23.23400000000038,130.597,132.214,11.0
2025,Belgian Grand Prix,HUL,11,INTERMEDIATE,MEDIUM,19.0,18.0,-1.0,23.59700000000157,129.695,131.678,11.0
2025,Belgian Grand Prix,HUL,32,MEDIUM,UNKNOWN,10.0,15.0,5.0,23.881999999999607,112.356,123.242,21.0
2025,Belgian Grand Prix,LAW,12,INTERMEDIATE,MEDIUM,9.0,11.0,2.0,23.234999999998763,127.696,133.813,12.0
2025,Belgian Grand Prix,LEC,12,INTERMEDIATE,MEDIUM,3.0,5.0,2.0,23.78099999999904,125.855,136.663,12.0
2025,Belgian Grand Prix,NOR,13,INTERMEDIATE,HARD,1.0,2.0,1.0,24.35699999999997,122.962,130.916,13.0
2025,Belgian Grand Prix,OCO,13,INTERMEDIATE,MEDIUM,10.0,20.0,10.0,23.95600000000013,129.199,132.478,13.0
2025,Belgian Grand Prix,PIA,12,INTERMEDIATE,MEDIUM,2.0,2.0,0.0,23.82499999999891,126.019,130.324,12.0
2025,Belgian Grand Prix,RUS,12,INTERMEDIATE,MEDIUM,5.0,7.0,2.0,23.733000000000175,126.737,133.416,12.0
2025,Belgian Grand Prix,SAI,12,INTERMEDIATE,MEDIUM,14.0,20.0,6.0,27.53399999999965,127.24,134.944,12.0
2025,Belgian Grand Prix,SAI,26,MEDIUM,HARD,18.0,19.0,1.0,23.630999999999403,113.275,124.265,14.0
2025,Belgian Grand Prix,STR,12,INTERMEDIATE,MEDIUM,16.0,19.0,3.0,23.769000000000233,127.592,130.73,12.0
2025,Belgian Grand Prix,TSU,13,INTERMEDIATE,MEDIUM,3.0,12.0,9.0,23.20299999999952,127.153,131.357,13.0
2025,Belgian Grand Prix,VER,12,INTERMEDIATE,MEDIUM,4.0,6.0,2.0,26.050999999999476,125.626,136.999,12.0
2025,British Grand Prix,ALB,12,INTERMEDIATE,INTERMEDIATE,3.0,12.0,9.0,29.253999999999905,109.68,138.76,12.0
2025,British Grand Prix,ALB,42,INTERMEDIATE,MEDIUM,5.0,8.0,3.0,29.282999999999447,99.22,124.165,30.0
2025,British Grand Prix,ALO,11,INTERMEDIATE,INTERMEDIATE,6.0,10.0,4.0,28.697000000000116,109.478,127.516,11.0
2025,British Grand Prix,ALO,37,INTERMEDIATE,MEDIUM,7.0,15.0,8.0,28.582000000000335,100.138,136.801,26.0
2025,British Grand Prix,ANT,2,INTERMEDIATE,HARD,4.0,13.0,9.0,28.789000000000215,133.229,,2.0
2025,British Grand Prix,ANT,9,HARD,INTERMEDIATE,14.0,17.0,3.0,28.721999999999753,99.336,125.979,7.0
2025,British Grand Prix,ANT,20,INTERMEDIATE,INTERMEDIATE,6.0,16.0,10.0,29.788000000000466,,,11.0
2025,British Grand Prix,ANT,23,INTERMEDIATE,,16.0,,,,116.7,,3.0
2025,British Grand Prix,BEA,10,HARD,INTERMEDIATE,15.0,17.0,2.0,29.091999999999643,103.208,128.816,10.0
2025,British Grand Prix,BEA,41,INTERMEDIATE,MEDIUM,10.0,12.0,2.0,29.078999999999724,99.875,124.956,31.0
2025,British Grand Prix,GAS,11,INTERMEDIATE,INTERMEDIATE,5.0,9.0,4.0,28.803000000000793,109.24,127.003,11.0
2025,British Grand Prix,GAS,41,INTERMEDIATE,MEDIUM,7.0,10.0,3.0,28.462999999999738,102.126,126.63,30.0
2025,British Grand Prix,HAD,10,MEDIUM,INTERMEDIATE,14.0,16.0,2.0,28.63300000000072,102.691,129.977,10.0
2025,British Grand Prix,HAM,11,INTERMEDIATE,INTERMEDIATE,4.0,8.0,4.0,28.88499999999931,109.484,127.044,11.0
2025,British Grand Prix,HAM,41,INTERMEDIATE,SOFT,4.0,6.0,2.0,29.19800000000032,99.553,129.772,30.0
2025,British Grand Prix,HUL,9,INTERMEDIATE,INTERMEDIATE,8.0,16.0,8.0,29.734999999999673,105.879,124.672,9.0
2025,British Grand Prix,HUL,42,INTERMEDIATE,MEDIUM,3.0,3.0,0.0,30.13299999999981,98.912,121.259,33.0
2025,British Grand Prix,LEC,10,MEDIUM,INTERMEDIATE,13.0,14.0,1.0,29.088999999999942,100.092,128.576,10.0
2025,British Grand Prix,LEC,42,INTERMEDIATE,SOFT,4.0,14.0,10.0,28.797999999998865,102.92,141.05,32.0
2025,British Grand Prix,NOR,11,INTERMEDIATE,INTERMEDIATE,2.0,4.0,2.0,30.63300000000072,107.735,130.451,11.0
2025,British Grand Prix,NOR,44,INTERMEDIATE,MEDIUM,1.0,1.0,0.0,28.21100000000115,98.903,117.948,33.0
2025,British Grand Prix,OCO,18,INTERMEDIATE,INTERMEDIATE,6.0,16.0,10.0,29.567000000000007,123.452,,18.0
2025,British Grand Prix,OCO,42,INTERMEDIATE,MEDIUM,7.0,13.0,6.0,28.658000000001266,99.944,132.286,24.0
2025,British Grand Prix,PIA,11,INTERMEDIATE,INTERMEDIATE,1.0,1.0,0.0,29.38799999999992,105.937,126.15,11.0
2025,British Grand Prix,PIA,43,INTERMEDIATE,MEDIUM,1.0,2.0,1.0,40.332000000000335,97.478,129.636,32.0
2025,British Grand Prix,RUS,10,HARD,INTERMEDIATE,10.0,13.0,3.0,28.664999999999964,102.417,124.881,10.0
2025,British Grand Prix,RUS,38,INTERMEDIATE,HARD,6.0,14.0,8.0,28.225000000000364,101.178,137.522,28.0
2025,British Grand Prix,SAI,11,INTERMEDIATE,INTERMEDIATE,7.0,12.0,5.0,29.511000000000422,109.688,128.134,11.0
2025,British Grand Prix,SAI,41,INTERMEDIATE,MEDIUM,9.0,11.0,2.0,28.587999999999738,100.264,124.071,30.0
2025,British Grand Prix,STR,6,INTERMEDIATE,SOFT,8.0,12.0,4.0,29.12199999999939,131.987,131.823,6.0
2025,British Grand Prix,STR,10,SOFT,INTERMEDIATE,5.0,11.0,6.0,28.86499999999978,100.708,126.264,4.0
2025,British Grand Prix,STR,41,INTERMEDIATE,SOFT,5.0,8.0,3.0,28.529999999998836,100.951,124.425,31.0
2025,British Grand Prix,TSU,11,INTERMEDIATE,INTERMEDIATE,9.0,13.0,4.0,28.611000000000786,111.245,128.361,11.0
2025,British Grand Prix,TSU,41,INTERMEDIATE,MEDIUM,13.0,15.0,2.0,40.11099999999897,103.258,144.066,30.0
2025,British Grand Prix,VER,11,INTERMEDIATE,INTERMEDIATE,3.0,2.0,-1.0,28.139999999999418,110.497,126.914,11.0
2025,British Grand Prix,VER,41,INTERMEDIATE,MEDIUM,6.0,9.0,3.0,29.647000000000844,99.465,127.784,30.0
2025,Canadian Grand Prix,ALB,23,MEDIUM,HARD,20.0,20.0,0.0,23.79699999999957,97.229,80.839,27.0
2025,Canadian Grand Prix,ALO,15,MEDIUM,HARD,17.0,18.0,1.0,24.00500000000011,95.382,79.841,19.0
2025,Canadian Grand Prix,ALO,50,HARD,HARD,12.0,12.0,0.0,23.519000000000233,92.749,78.393,36.0
2025,Canadian Grand Prix,ALO,66,HARD,HARD,8.0,7.0,-1.0,18.313000000000102,99.524,113.748,17.0
2025,Canadian Grand Prix,ALO,67,HARD,HARD,7.0,7.0,0.0,18.227999999999156,113.748,99.322,18.0
2025,Canadian Grand Prix,ALO,68,HARD,HARD,7.0,7.0,0.0,18.313000000000102,99.322,96.57,19.0
2025,Canadian Grand Prix,ALO,69,HARD,HARD,7.0,7.0,0.0,18.23400000000038,96.57,87.108,20.0
2025,Canadian Grand Prix,ANT,14,MEDIUM,HARD,9.0,7.0,-2.0,23.235000000000582,93.11,79.756,20.0
2025,Canadian Grand Prix,ANT,38,HARD,HARD,5.0,6.0,1.0,23.54699999999957,91.064,79.108,25.0
2025,Canadian Grand Prix,ANT,67,HARD,HARD,3.0,3.0,0.0,18.25,104.172,123.303,29.0
2025,Canadian Grand Prix,ANT,68,HARD,HARD,3.0,3.0,0.0,18.92699999999968,123.303,123.706,30.0
2025,Canadian Grand Prix,ANT,69,HARD,HARD,3.0,3.0,0.0,18.265000000001237,123.706,126.371,31.0
2025,Canadian Grand Prix,BEA,18,MEDIUM,HARD,20.0,20.0,0.0,23.626000000000204,95.065,80.046,18.0
2025,Canadian Grand Prix,BEA,66,HARD,SOFT,12.0,11.0,-1.0,27.936999999999898,118.863,116.832,48.0
2025,Canadian Grand Prix,BEA,67,SOFT,SOFT,11.0,11.0,0.0,18.203999999999724,116.832,107.065,1.0
2025,Canadian Grand Prix,BEA,68,SOFT,SOFT,11.0,11.0,0.0,18.17200000000048,107.065,122.225,2.0
2025,Canadian Grand Prix,BOR,49,HARD,MEDIUM,18.0,18.0,0.0,23.82799999999952,93.551,80.85,49.0
2025,Canadian Grand Prix,BOR,66,MEDIUM,MEDIUM,15.0,14.0,-1.0,18.26599999999962,113.764,117.562,17.0
2025,Canadian Grand Prix,BOR,67,MEDIUM,MEDIUM,14.0,14.0,0.0,18.337999999999738,117.562,106.03,18.0
2025,Canadian Grand Prix,BOR,68,MEDIUM,MEDIUM,14.0,14.0,0.0,18.311999999999898,106.03,120.889,19.0
2025,Canadian Grand Prix,COL,14,MEDIUM,HARD,19.0,19.0,0.0,24.54699999999957,95.104,80.79,19.0
2025,Canadian Grand Prix,COL,66,HARD,HARD,14.0,13.0,-1.0,18.186999999999898,114.74,116.92,52.0
2025,Canadian Grand Prix,COL,67,HARD,HARD,13.0,13.0,0.0,18.16899999999987,116.92,105.834,53.0
2025,Canadian Grand Prix,COL,68,HARD,HARD,13.0,13.0,0.0,18.186999999999898,105.834,121.787,54.0
2025,Canadian Grand Prix,GAS,53,HARD,MEDIUM,17.0,17.0,0.0,23.985000000000582,93.243,79.08,53.0
2025,Canadian Grand Prix,GAS,66,MEDIUM,MEDIUM,16.0,15.0,-1.0,18.203999999999724,116.515,115.427,13.0
2025,Canadian Grand Prix,GAS,67,MEDIUM,MEDIUM,15.0,15.0,0.0,18.215000000000146,115.427,106.73,14.0
2025,Canadian Grand Prix,GAS,68,MEDIUM,MEDIUM,15.0,15.0,0.0,18.125,106.73,118.96,15.0
2025,Canadian Grand Prix,HAD,13,MEDIUM,HARD,20.0,20.0,0.0,24.063000000000102,96.665,80.296,13.0
2025,Canadian Grand Prix,HAD,66,HARD,SOFT,17.0,16.0,-1.0,23.681000000000495,121.476,115.651,54.0
2025,Canadian Grand Prix,HAD,67,SOFT,SOFT,16.0,16.0,0.0,18.325000000000728,115.651,102.898,4.0
2025,Canadian Grand Prix,HAD,68,SOFT,SOFT,16.0,16.0,0.0,18.29699999999866,102.898,117.112,5.0
2025,Canadian Grand Prix,HAM,15,MEDIUM,HARD,9.0,10.0,1.0,23.612999999999374,94.965,80.186,15.0
2025,Canadian Grand Prix,HAM,45,HARD,HARD,7.0,7.0,0.0,23.360000000000582,92.121,78.649,30.0
2025,Canadian Grand Prix,HAM,67,HARD,HARD,6.0,6.0,0.0,18.332000000000335,115.724,110.618,22.0
2025,Canadian Grand Prix,HAM,68,HARD,HARD,6.0,6.0,0.0,18.25500000000102,110.618,97.731,23.0
2025,Canadian Grand Prix,HAM,69,HARD,HARD,6.0,6.0,0.0,18.17200000000048,97.731,115.75,24.0
2025,Canadian Grand Prix,HUL,19,MEDIUM,HARD,17.0,17.0,0.0,23.42200000000048,94.418,80.241,19.0
2025,Canadian Grand Prix,HUL,66,HARD,HARD,9.0,8.0,-1.0,18.360000000000582,101.808,112.362,47.0
2025,Canadian Grand Prix,HUL,67,HARD,HARD,8.0,8.0,0.0,18.259000000000015,112.362,99.18,48.0
2025,Canadian Grand Prix,HUL,68,HARD,HARD,8.0,8.0,0.0,18.40599999999904,99.18,96.855,49.0
2025,Canadian Grand Prix,HUL,69,HARD,HARD,8.0,8.0,0.0,18.35900000000038,96.855,88.571,50.0
2025,Canadian Grand Prix,LAW,38,HARD,MEDIUM,20.0,20.0,0.0,23.283000000000357,93.99,80.771,39.0
2025,Canadian Grand Prix,LAW,54,MEDIUM,,19.0,,,,,,16.0
2025,Canadian Grand Prix,LEC,28,HARD,HARD,6.0,6.0,0.0,23.488000000000284,91.967,79.002,28.0
2025,Canadian Grand Prix,LEC,53,HARD,MEDIUM,6.0,6.0,0.0,23.875,91.576,78.603,25.0
2025,Canadian Grand Prix,LEC,67,MEDIUM,MEDIUM,5.0,5.0,0.0,18.29699999999866,112.504,114.938,14.0
2025,Canadian Grand Prix,LEC,68,MEDIUM,MEDIUM,5.0,5.0,0.0,18.25,114.938,110.8,15.0
2025,Canadian Grand Prix,LEC,69,MEDIUM,MEDIUM,5.0,5.0,0.0,18.20299999999952,110.8,122.993,16.0
2025,Canadian Grand Prix,NOR,29,HARD,MEDIUM,5.0,5.0,0.0,23.26299999999992,92.211,78.172,29.0
2025,Canadian Grand Prix,NOR,47,MEDIUM,HARD,6.0,6.0,0.0,23.32800000000043,91.61,77.984,18.0
2025,Canadian Grand Prix,OCO,57,HARD,MEDIUM,10.0,10.0,0.0,24.45299999999952,93.711,81.264,57.0
2025,Canadian Grand Prix,OCO,66,MEDIUM,MEDIUM,10.0,9.0,-1.0,18.187000000001717,106.256,117.088,9.0
2025,Canadian Grand Prix,OCO,67,MEDIUM,MEDIUM,9.0,9.0,0.0,18.22899999999936,117.088,123.241,10.0
2025,Canadian Grand Prix,OCO,68,MEDIUM,MEDIUM,9.0,9.0,0.0,18.156999999999243,123.241,125.686,11.0
2025,Canadian Grand Prix,PIA,16,MEDIUM,HARD,7.0,7.0,0.0,23.21900000000005,92.816,79.713,16.0
2025,Canadian Grand Prix,PIA,45,HARD,HARD,5.0,6.0,1.0,23.04700000000048,91.172,78.078,29.0
2025,Canadian Grand Prix,PIA,67,HARD,SOFT,4.0,4.0,0.0,26.453999999999724,111.532,118.447,22.0
2025,Canadian Grand Prix,PIA,68,SOFT,SOFT,4.0,4.0,0.0,18.342999999998938,118.447,123.935,4.0
2025,Canadian Grand Prix,PIA,69,SOFT,SOFT,4.0,4.0,0.0,18.187999999998283,123.935,123.49,5.0
2025,Canadian Grand Prix,RUS,13,MEDIUM,HARD,7.0,6.0,-1.0,23.34400000000005,92.351,78.756,16.0
2025,Canadian Grand Prix,RUS,42,HARD,HARD,4.0,4.0,0.0,24.311999999999898,92.34,78.49,30.0
2025,Canadian Grand Prix,RUS,67,HARD,HARD,1.0,1.0,0.0,18.23400000000038,103.5,126.769,25.0
2025,Canadian Grand Prix,RUS,68,HARD,HARD,1.0,1.0,0.0,19.341999999998734,126.769,123.817,26.0
2025,Canadian Grand Prix,RUS,69,HARD,HARD,1.0,1.0,0.0,18.188000000000102,123.817,127.536,27.0
2025,Canadian Grand Prix,SAI,57,HARD,MEDIUM,11.0,11.0,0.0,23.26599999999962,93.451,78.678,57.0
2025,Canadian Grand Prix,SAI,66,MEDIUM,MEDIUM,11.0,10.0,-1.0,18.26599999999962,105.951,117.479,9.0
2025,Canadian Grand Prix,SAI,67,MEDIUM,MEDIUM,10.0,10.0,0.0,18.25199999999859,117.479,123.54,10.0
2025,Canadian Grand Prix,SAI,68,MEDIUM,MEDIUM,10.0,10.0,0.0,18.14099999999962,123.54,124.853,11.0
2025,Canadian Grand Prix,STR,24,HARD,HARD,19.0,19.0,0.0,23.65599999999995,93.814,79.619,25.0
2025,Canadian Grand Prix,STR,51,HARD,MEDIUM,19.0,19.0,0.0,34.78199999999924,103.588,78.926,28.0
2025,Canadian Grand Prix,STR,66,MEDIUM,SOFT,18.0,17.0,-1.0,23.820999999999913,123.386,115.934,15.0
2025,Canadian Grand Prix,STR,67,SOFT,SOFT,17.0,17.0,0.0,18.30999999999949,115.934,101.811,1.0
2025,Canadian Grand Prix,STR,68,SOFT,SOFT,17.0,17.0,0.0,18.35900000000038,101.811,115.527,2.0
2025,Canadian Grand Prix,TSU,56,HARD,MEDIUM,15.0,15.0,0.0,25.063000000000102,94.42,79.644,56.0
2025,Canadian Grand Prix,TSU,66,MEDIUM,MEDIUM,13.0,12.0,-1.0,18.25,113.199,117.242,10.0
2025,Canadian Grand Prix,TSU,67,MEDIUM,MEDIUM,12.0,12.0,0.0,18.247000000001208,117.242,106.349,11.0
2025,Canadian Grand Prix,TSU,68,MEDIUM,MEDIUM,12.0,12.0,0.0,18.25,106.349,121.904,12.0
2025,Canadian Grand Prix,VER,12,MEDIUM,HARD,9.0,9.0,0.0,23.678000000000793,93.11,79.048,15.0
2025,Canadian Grand Prix,VER,37,HARD,HARD,6.0,6.0,0.0,23.079000000000633,91.919,78.724,25.0
2025,Canadian Grand Prix,VER,67,HARD,HARD,2.0,2.0,0.0,18.188000000000102,103.478,125.276,30.0
2025,Canadian Grand Prix,VER,68,HARD,HARD,2.0,2.0,0.0,19.15899999999965,125.276,123.745,31.0
2025,Canadian Grand Prix,VER,69,HARD,HARD,2.0,2.0,0.0,18.187999999998283,123.745,126.683,32.0
2025,Chinese Grand Prix,ALB,20,MEDIUM,HARD,6.0,14.0,8.0,23.50300000000061,104.708,118.149,20.0
2025,Chinese Grand Prix,ALO,4,MEDIUM,,20.0,,,,140.966,,9.0
2025,Chinese Grand Prix,ANT,12,MEDIUM,HARD,8.0,14.0,6.0,22.787000000000262,104.27,117.008,12.0
2025,Chinese Grand Prix,BEA,26,HARD,MEDIUM,9.0,17.0,8.0,22.88500000000022,103.8,114.879,26.0
2025,Chinese Grand Prix,BOR,1,MEDIUM,HARD,20.0,20.0,0.0,23.363000000000284,123.657,117.115,1.0
2025,Chinese Grand Prix,BOR,26,HARD,HARD,18.0,19.0,1.0,22.85399999999936,103.974,116.241,25.0
2025,Chinese Grand Prix,DOO,11,MEDIUM,HARD,16.0,18.0,2.0,22.748999999999796,103.65,115.619,11.0
2025,Chinese Grand Prix,GAS,10,MEDIUM,HARD,16.0,18.0,2.0,23.065999999999804,104.157,115.41,10.0
2025,Chinese Grand Prix,HAD,12,MEDIUM,HARD,10.0,17.0,7.0,22.875,103.647,116.943,12.0
2025,Chinese Grand Prix,HAD,33,HARD,HARD,12.0,16.0,4.0,22.259000000000015,102.744,113.785,21.0
2025,Chinese Grand Prix,HAM,13,MEDIUM,HARD,5.0,10.0,5.0,22.355000000000473,103.379,115.737,13.0
2025,Chinese Grand Prix,HAM,37,HARD,HARD,6.0,6.0,0.0,22.394000000000233,102.451,113.502,24.0
2025,Chinese Grand Prix,HUL,20,MEDIUM,HARD,18.0,19.0,1.0,22.980999999999767,105.305,117.795,20.0
2025,Chinese Grand Prix,LAW,18,HARD,MEDIUM,10.0,18.0,8.0,22.521999999999935,103.77,116.168,18.0
2025,Chinese Grand Prix,LAW,30,MEDIUM,HARD,17.0,18.0,1.0,22.315999999999804,102.962,115.338,12.0
2025,Chinese Grand Prix,LEC,15,MEDIUM,HARD,2.0,8.0,6.0,22.282000000000153,102.863,115.134,15.0
