RaceYear,RaceName,Driver,stop_number,PitInLap,pit_in_compound,pit_out_compound,tyre_life_at_pit,pre_change_lap_time_seconds,post_change_lap_time_seconds,pace_delta_after_change,pre_window_laps,post_window_laps
2024,Austrian Grand Prix,HUL,1,11,MEDIUM,HARD,11.0,71.692,71.117,-0.5749999999999886,3,3
2024,Austrian Grand Prix,HUL,2,39,HARD,HARD,28.0,71.808,70.745,-1.0630000000000024,3,3
2024,Austrian Grand Prix,LEC,2,16,HARD,MEDIUM,15.0,71.728,71.157,-0.570999999999998,3,3
2024,Austrian Grand Prix,LEC,3,33,MEDIUM,MEDIUM,17.0,70.681,70.008,-0.6730000000000018,3,3
2024,Austrian Grand Prix,LEC,4,51,MEDIUM,MEDIUM,19.0,70.595,69.683,-0.9119999999999919,3,3
2024,Austrian Grand Prix,MAG,1,10,MEDIUM,HARD,10.0,71.593,71.273,-0.3200000000000074,3,3
2024,Austrian Grand Prix,MAG,2,38,HARD,HARD,28.0,71.832,70.755,-1.0769999999999982,3,3
2024,Austrian Grand Prix,NOR,1,23,MEDIUM,HARD,23.0,71.288,69.68,-1.6079999999999899,3,3
2024,Austrian Grand Prix,NOR,2,51,HARD,MEDIUM,28.0,70.546,68.429,-2.1170000000000044,3,3
2024,Austrian Grand Prix,OCO,1,19,MEDIUM,HARD,19.0,72.263,71.198,-1.065000000000012,3,3
2024,Austrian Grand Prix,OCO,2,43,HARD,MEDIUM,24.0,72.323,69.894,-2.428999999999988,3,3
2024,Austrian Grand Prix,PER,1,21,MEDIUM,HARD,21.0,71.944,70.76,-1.1839999999999975,3,3
2024,Austrian Grand Prix,PER,2,51,HARD,MEDIUM,30.0,71.71,70.087,-1.6229999999999905,3,3
2024,Austrian Grand Prix,PIA,1,25,MEDIUM,HARD,25.0,71.335,70.276,-1.0589999999999975,3,3
2024,Austrian Grand Prix,PIA,2,51,HARD,MEDIUM,26.0,70.578,69.014,-1.5640000000000072,3,3
2024,Austrian Grand Prix,RIC,1,10,MEDIUM,HARD,10.0,71.451,71.448,-0.0030000000000001137,3,3
2024,Austrian Grand Prix,RIC,2,37,HARD,HARD,27.0,72.009,70.788,-1.2210000000000036,3,3
2024,Austrian Grand Prix,RUS,1,22,MEDIUM,MEDIUM,22.0,71.569,69.792,-1.777000000000001,3,3
2024,Austrian Grand Prix,RUS,2,46,MEDIUM,HARD,24.0,71.385,69.288,-2.0970000000000084,3,3
2024,Austrian Grand Prix,SAI,1,22,MEDIUM,HARD,22.0,71.807,70.011,-1.7960000000000065,3,3
2024,Austrian Grand Prix,SAI,2,47,HARD,MEDIUM,25.0,71.088,69.412,-1.6759999999999877,3,3
2024,Austrian Grand Prix,SAR,2,20,MEDIUM,HARD,25.0,73.584,71.128,-2.456000000000003,3,3
2024,Austrian Grand Prix,SAR,3,49,HARD,MEDIUM,29.0,71.902,70.667,-1.2349999999999994,3,3
2024,Austrian Grand Prix,STR,1,20,MEDIUM,MEDIUM,21.0,72.581,71.25,-1.331000000000003,3,3
2024,Austrian Grand Prix,STR,2,43,MEDIUM,HARD,23.0,71.896,70.453,-1.4429999999999978,3,3
2024,Austrian Grand Prix,TSU,1,21,MEDIUM,HARD,21.0,72.571,71.463,-1.108000000000004,3,3
2024,Austrian Grand Prix,TSU,2,44,HARD,HARD,23.0,71.859,70.809,-1.0499999999999972,3,3
2024,Austrian Grand Prix,VER,1,23,MEDIUM,HARD,23.0,71.548,69.506,-2.0420000000000016,3,3
2024,Austrian Grand Prix,VER,2,51,HARD,MEDIUM,28.0,70.543,68.789,-1.7540000000000049,3,3
2024,Austrian Grand Prix,VER,3,64,MEDIUM,SOFT,16.0,69.528,68.321,-1.2070000000000078,3,3
2024,Austrian Grand Prix,ZHO,1,28,HARD,MEDIUM,28.0,73.839,70.915,-2.9239999999999924,3,3
2024,Austrian Grand Prix,ZHO,2,51,MEDIUM,HARD,23.0,71.663,70.726,-0.9369999999999976,3,3
2024,Azerbaijan Grand Prix,ALB,1,31,HARD,MEDIUM,31.0,109.115,108.556,-0.5589999999999975,3,3
2024,Azerbaijan Grand Prix,ALO,1,11,MEDIUM,HARD,12.0,109.132,109.286,0.15399999999999636,3,3
2024,Azerbaijan Grand Prix,BEA,1,14,MEDIUM,HARD,14.0,110.119,109.571,-0.5480000000000018,3,3
2024,Azerbaijan Grand Prix,BOT,1,11,MEDIUM,HARD,12.0,111.467,109.999,-1.4680000000000035,3,3
2024,Azerbaijan Grand Prix,COL,1,10,MEDIUM,HARD,10.0,109.403,109.367,-0.036000000000001364,3,3
2024,Azerbaijan Grand Prix,HAM,1,12,MEDIUM,HARD,12.0,109.993,108.754,-1.23899999999999,3,3
2024,Azerbaijan Grand Prix,HUL,1,15,MEDIUM,HARD,15.0,109.797,109.105,-0.6919999999999931,3,3
2024,Azerbaijan Grand Prix,LEC,1,16,MEDIUM,HARD,16.0,108.831,108.358,-0.472999999999999,3,3
2024,Azerbaijan Grand Prix,NOR,1,37,HARD,MEDIUM,37.0,107.534,105.842,-1.6920000000000073,3,3
2024,Azerbaijan Grand Prix,PER,1,13,MEDIUM,HARD,13.0,108.769,108.585,-0.1840000000000117,3,3
2024,Azerbaijan Grand Prix,PIA,1,15,MEDIUM,HARD,15.0,109.194,107.817,-1.3770000000000095,3,3
2024,Azerbaijan Grand Prix,RUS,1,12,MEDIUM,HARD,12.0,109.712,109.067,-0.6450000000000102,3,3
2024,Azerbaijan Grand Prix,SAI,1,17,MEDIUM,HARD,17.0,109.316,107.939,-1.3770000000000095,3,3
2024,Azerbaijan Grand Prix,STR,2,22,HARD,HARD,22.0,110.293,108.895,-1.3980000000000103,3,3
2024,Azerbaijan Grand Prix,VER,1,12,MEDIUM,HARD,12.0,109.448,108.132,-1.3159999999999883,3,3
2024,Azerbaijan Grand Prix,ZHO,1,34,HARD,MEDIUM,35.0,109.357,108.304,-1.0529999999999973,3,3
2024,Bahrain Grand Prix,ALB,1,15,SOFT,HARD,15.0,98.934,97.59,-1.343999999999994,3,3
2024,Bahrain Grand Prix,ALB,2,36,HARD,HARD,21.0,97.767,95.856,-1.9110000000000014,3,3
2024,Bahrain Grand Prix,ALO,1,15,SOFT,HARD,18.0,98.587,97.072,-1.5150000000000006,3,3
2024,Bahrain Grand Prix,ALO,2,41,HARD,HARD,26.0,97.946,94.981,-2.9650000000000034,3,3
2024,Bahrain Grand Prix,BOT,1,12,SOFT,HARD,12.0,99.187,97.287,-1.8999999999999915,3,3
2024,Bahrain Grand Prix,BOT,2,30,HARD,HARD,18.0,98.595,96.763,-1.8319999999999936,3,3
2024,Bahrain Grand Prix,GAS,1,12,SOFT,HARD,12.0,98.929,97.521,-1.4080000000000013,3,3
2024,Bahrain Grand Prix,GAS,2,31,HARD,HARD,19.0,98.615,96.313,-2.3019999999999925,3,3
2024,Bahrain Grand Prix,GAS,3,43,HARD,SOFT,12.0,96.631,95.293,-1.3379999999999939,3,3
2024,Bahrain Grand Prix,HAM,1,12,SOFT,HARD,15.0,98.236,97.178,-1.058000000000007,3,3
2024,Bahrain Grand Prix,HAM,2,33,HARD,HARD,21.0,97.244,95.489,-1.7549999999999955,3,3
2024,Bahrain Grand Prix,HUL,2,20,HARD,HARD,19.0,97.891,96.725,-1.166000000000011,3,3
2024,Bahrain Grand Prix,HUL,3,41,HARD,SOFT,21.0,97.476,95.59,-1.8859999999999957,3,3
2024,Bahrain Grand Prix,LEC,1,11,SOFT,HARD,14.0,97.884,96.756,-1.1280000000000001,3,3
2024,Bahrain Grand Prix,LEC,2,34,HARD,HARD,23.0,96.941,94.783,-2.1580000000000013,3,3
2024,Bahrain Grand Prix,MAG,1,11,SOFT,HARD,11.0,98.861,97.59,-1.2710000000000008,3,3
2024,Bahrain Grand Prix,MAG,2,32,HARD,HARD,21.0,98.0,95.698,-2.3020000000000067,3,3
2024,Bahrain Grand Prix,NOR,1,13,SOFT,HARD,16.0,98.082,96.776,-1.3059999999999974,3,3
2024,Bahrain Grand Prix,NOR,2,33,HARD,HARD,20.0,97.083,95.067,-2.0160000000000053,3,3
2024,Bahrain Grand Prix,OCO,1,10,SOFT,HARD,10.0,99.312,97.537,-1.7749999999999915,3,3
2024,Bahrain Grand Prix,OCO,2,30,HARD,HARD,20.0,98.549,96.704,-1.845000000000013,3,3
2024,Bahrain Grand Prix,PER,1,12,SOFT,HARD,15.0,97.63,95.783,-1.8469999999999942,3,3
2024,Bahrain Grand Prix,PER,2,36,HARD,SOFT,24.0,96.564,94.607,-1.9569999999999936,3,3
2024,Bahrain Grand Prix,PIA,1,12,SOFT,HARD,15.0,98.096,96.796,-1.2999999999999972,3,3
2024,Bahrain Grand Prix,PIA,2,34,HARD,HARD,22.0,97.163,95.005,-2.1580000000000013,3,3
2024,Bahrain Grand Prix,RIC,1,13,SOFT,HARD,16.0,98.893,97.176,-1.7169999999999987,3,3
2024,Bahrain Grand Prix,RIC,2,35,HARD,SOFT,22.0,98.15,95.46,-2.690000000000012,3,3
2024,Bahrain Grand Prix,RUS,1,11,SOFT,HARD,14.0,97.782,97.167,-0.6149999999999949,3,3
2024,Bahrain Grand Prix,RUS,2,31,HARD,HARD,20.0,97.066,95.772,-1.293999999999997,3,3
2024,Bahrain Grand Prix,SAI,1,14,SOFT,HARD,17.0,97.65,96.088,-1.5620000000000118,3,3
2024,Bahrain Grand Prix,SAI,2,35,HARD,HARD,21.0,96.556,95.1,-1.456000000000003,3,3
2024,Bahrain Grand Prix,SAR,1,10,SOFT,HARD,10.0,99.464,100.989,1.5250000000000057,3,3
2024,Bahrain Grand Prix,SAR,2,28,HARD,HARD,18.0,98.288,96.563,-1.7249999999999943,3,3
2024,Bahrain Grand Prix,SAR,3,40,HARD,SOFT,12.0,96.785,95.001,-1.7839999999999918,3,3
2024,Bahrain Grand Prix,STR,1,9,SOFT,HARD,9.0,98.857,97.175,-1.6820000000000022,3,3
2024,Bahrain Grand Prix,STR,2,27,HARD,HARD,18.0,98.133,95.854,-2.2789999999999964,3,3
2024,Bahrain Grand Prix,TSU,1,14,SOFT,HARD,14.0,98.799,97.482,-1.3170000000000073,3,3
2024,Bahrain Grand Prix,TSU,2,34,HARD,HARD,20.0,97.498,97.046,-0.4519999999999982,3,3
2024,Bahrain Grand Prix,VER,1,17,SOFT,HARD,20.0,97.028,95.283,-1.7450000000000045,3,3
2024,Bahrain Grand Prix,VER,2,37,HARD,SOFT,20.0,96.133,95.29,-0.8429999999999893,3,3
2024,Bahrain Grand Prix,ZHO,1,9,SOFT,HARD,9.0,99.517,96.995,-2.5219999999999914,3,3
2024,Bahrain Grand Prix,ZHO,2,28,HARD,HARD,19.0,97.995,96.048,-1.9470000000000027,3,3
2024,Belgian Grand Prix,ALB,1,8,MEDIUM,MEDIUM,8.0,110.906,109.954,-0.9520000000000124,3,3
2024,Belgian Grand Prix,ALB,2,23,MEDIUM,HARD,15.0,110.042,108.587,-1.4549999999999983,3,3
2024,Belgian Grand Prix,ALO,1,13,MEDIUM,MEDIUM,13.0,110.891,109.54,-1.350999999999999,3,3
2024,Belgian Grand Prix,BOT,1,11,MEDIUM,HARD,11.0,111.409,109.881,-1.5280000000000058,3,3
2024,Belgian Grand Prix,BOT,2,35,HARD,MEDIUM,24.0,108.951,107.672,-1.2789999999999964,3,3
2024,Belgian Grand Prix,GAS,1,9,MEDIUM,HARD,9.0,111.149,109.78,-1.3689999999999998,3,3
2024,Belgian Grand Prix,GAS,2,28,HARD,HARD,19.0,109.336,108.153,-1.1829999999999927,3,3
2024,Belgian Grand Prix,HAM,1,11,MEDIUM,HARD,11.0,109.704,108.124,-1.5799999999999983,3,3
2024,Belgian Grand Prix,HAM,2,26,HARD,HARD,15.0,108.028,107.396,-0.632000000000005,3,3
2024,Belgian Grand Prix,HUL,1,7,MEDIUM,HARD,7.0,110.912,109.634,-1.2780000000000058,3,3
2024,Belgian Grand Prix,HUL,2,20,HARD,MEDIUM,13.0,110.966,110.063,-0.9029999999999916,3,3
2024,Belgian Grand Prix,LEC,1,12,MEDIUM,HARD,12.0,109.967,108.021,-1.945999999999998,3,3
2024,Belgian Grand Prix,LEC,2,25,HARD,HARD,13.0,108.444,107.039,-1.4050000000000011,3,3
2024,Belgian Grand Prix,MAG,1,17,MEDIUM,HARD,17.0,110.743,109.957,-0.7860000000000014,3,3
2024,Belgian Grand Prix,NOR,1,15,MEDIUM,HARD,15.0,109.724,108.049,-1.6749999999999972,3,3
2024,Belgian Grand Prix,NOR,2,29,HARD,HARD,14.0,107.537,106.217,-1.3200000000000074,3,3
2024,Belgian Grand Prix,OCO,1,12,MEDIUM,HARD,12.0,111.085,109.476,-1.6089999999999947,3,3
2024,Belgian Grand Prix,OCO,2,30,HARD,HARD,18.0,108.555,107.478,-1.0770000000000124,3,3
2024,Belgian Grand Prix,PER,1,11,MEDIUM,MEDIUM,11.0,110.057,108.394,-1.6629999999999967,3,3
2024,Belgian Grand Prix,PER,2,21,MEDIUM,HARD,10.0,108.695,107.667,-1.0279999999999916,3,3
2024,Belgian Grand Prix,PIA,1,11,MEDIUM,HARD,11.0,110.062,108.07,-1.9920000000000044,3,3
2024,Belgian Grand Prix,PIA,2,30,HARD,HARD,19.0,107.609,106.265,-1.343999999999994,3,3
2024,Belgian Grand Prix,RIC,1,8,SOFT,MEDIUM,8.0,110.96,109.945,-1.0150000000000006,3,3
2024,Belgian Grand Prix,RIC,2,21,MEDIUM,SOFT,13.0,109.973,108.322,-1.6509999999999962,3,3
2024,Belgian Grand Prix,RUS,1,10,MEDIUM,HARD,10.0,110.142,108.702,-1.4399999999999977,3,3
2024,Belgian Grand Prix,SAI,1,20,HARD,MEDIUM,20.0,109.042,107.928,-1.1140000000000043,3,3
2024,Belgian Grand Prix,SAI,2,28,MEDIUM,HARD,8.0,108.234,106.713,-1.5210000000000008,3,3
2024,Belgian Grand Prix,SAR,1,8,MEDIUM,MEDIUM,8.0,111.282,110.202,-1.0799999999999983,3,3
2024,Belgian Grand Prix,SAR,2,24,MEDIUM,HARD,16.0,111.203,108.764,-2.439000000000007,3,3
2024,Belgian Grand Prix,STR,1,12,MEDIUM,MEDIUM,12.0,111.251,109.684,-1.5670000000000073,3,3
2024,Belgian Grand Prix,TSU,1,15,MEDIUM,SOFT,15.0,111.38,109.415,-1.9649999999999892,3,3
2024,Belgian Grand Prix,VER,1,10,MEDIUM,HARD,10.0,110.146,108.403,-1.742999999999995,3,3
2024,Belgian Grand Prix,VER,2,28,HARD,MEDIUM,18.0,107.815,106.363,-1.4519999999999982,3,3
2024,British Grand Prix,ALB,1,27,MEDIUM,INTERMEDIATE,27.0,95.612,103.229,7.617000000000004,3,3
2024,British Grand Prix,ALB,2,38,INTERMEDIATE,MEDIUM,11.0,104.82,90.715,-14.10499999999999,3,3
2024,British Grand Prix,ALO,1,27,MEDIUM,INTERMEDIATE,27.0,95.687,102.796,7.109000000000009,3,3
2024,British Grand Prix,ALO,2,38,INTERMEDIATE,MEDIUM,11.0,102.513,90.594,-11.919000000000011,3,3
2024,British Grand Prix,BOT,1,26,MEDIUM,INTERMEDIATE,26.0,97.35,103.302,5.952000000000012,3,3
2024,British Grand Prix,BOT,2,37,INTERMEDIATE,SOFT,11.0,105.199,93.344,-11.855000000000004,3,3
2024,British Grand Prix,HAM,1,27,MEDIUM,INTERMEDIATE,27.0,94.988,100.467,5.478999999999999,3,3
2024,British Grand Prix,HAM,2,38,INTERMEDIATE,SOFT,11.0,101.924,90.118,-11.806000000000012,3,3
2024,British Grand Prix,HUL,1,26,MEDIUM,INTERMEDIATE,26.0,93.352,102.641,9.289000000000001,3,3
2024,British Grand Prix,HUL,2,39,INTERMEDIATE,SOFT,13.0,100.657,90.701,-9.956000000000003,3,3
2024,British Grand Prix,LEC,1,19,MEDIUM,INTERMEDIATE,19.0,95.28,104.352,9.072000000000003,3,3
2024,British Grand Prix,LEC,2,27,INTERMEDIATE,INTERMEDIATE,8.0,106.593,102.299,-4.293999999999997,3,3
2024,British Grand Prix,LEC,3,37,INTERMEDIATE,SOFT,10.0,102.415,90.878,-11.537000000000006,3,3
2024,British Grand Prix,MAG,1,27,MEDIUM,INTERMEDIATE,27.0,95.15,102.842,7.691999999999993,3,3
2024,British Grand Prix,MAG,2,37,INTERMEDIATE,SOFT,10.0,105.557,92.071,-13.486000000000004,3,3
2024,British Grand Prix,NOR,1,27,MEDIUM,INTERMEDIATE,27.0,94.307,100.717,6.409999999999997,3,3
2024,British Grand Prix,NOR,2,39,INTERMEDIATE,SOFT,12.0,99.786,89.733,-10.052999999999997,3,3
2024,British Grand Prix,OCO,1,19,SOFT,MEDIUM,19.0,98.497,98.005,-0.49200000000000443,3,3
2024,British Grand Prix,OCO,2,21,INTERMEDIATE,MEDIUM,2.0,98.497,98.005,-0.49200000000000443,3,3
2024,British Grand Prix,OCO,3,26,MEDIUM,INTERMEDIATE,5.0,98.005,102.362,4.356999999999999,3,3
2024,British Grand Prix,OCO,4,38,INTERMEDIATE,MEDIUM,12.0,102.235,91.187,-11.048000000000002,3,3
2024,British Grand Prix,PER,1,19,HARD,INTERMEDIATE,19.0,94.829,104.936,10.107000000000014,3,3
2024,British Grand Prix,PER,2,28,INTERMEDIATE,INTERMEDIATE,9.0,107.327,102.676,-4.650999999999996,3,3
2024,British Grand Prix,PER,3,37,INTERMEDIATE,MEDIUM,9.0,103.534,92.722,-10.812000000000012,3,3
2024,British Grand Prix,PER,4,47,MEDIUM,SOFT,10.0,90.518,93.5335,3.015500000000003,3,2
2024,British Grand Prix,PIA,1,28,MEDIUM,INTERMEDIATE,28.0,100.622,102.161,1.5390000000000015,3,3
2024,British Grand Prix,PIA,2,38,INTERMEDIATE,MEDIUM,10.0,102.52,89.581,-12.938999999999993,3,3
2024,British Grand Prix,RIC,1,26,MEDIUM,INTERMEDIATE,26.0,96.483,103.338,6.85499999999999,3,3
2024,British Grand Prix,RIC,2,37,INTERMEDIATE,SOFT,11.0,105.535,92.428,-13.107,3,3
2024,British Grand Prix,RUS,1,27,MEDIUM,INTERMEDIATE,27.0,94.781,101.237,6.455999999999989,3,3
2024,British Grand Prix,SAI,1,26,MEDIUM,INTERMEDIATE,26.0,92.734,102.737,10.003,3,3
2024,British Grand Prix,SAI,2,39,INTERMEDIATE,HARD,13.0,100.432,89.872,-10.560000000000002,3,3
2024,British Grand Prix,SAR,1,27,MEDIUM,INTERMEDIATE,27.0,96.166,102.476,6.310000000000002,3,3
2024,British Grand Prix,SAR,2,38,INTERMEDIATE,SOFT,11.0,103.365,90.875,-12.489999999999995,3,3
2024,British Grand Prix,STR,1,26,MEDIUM,INTERMEDIATE,26.0,94.585,102.992,8.40700000000001,3,3
2024,British Grand Prix,STR,2,39,INTERMEDIATE,MEDIUM,13.0,100.825,90.161,-10.664000000000001,3,3
2024,British Grand Prix,TSU,1,27,MEDIUM,INTERMEDIATE,27.0,95.473,103.355,7.882000000000005,3,3
2024,British Grand Prix,TSU,2,38,INTERMEDIATE,SOFT,11.0,102.726,90.812,-11.914000000000001,3,3
2024,British Grand Prix,VER,1,26,MEDIUM,INTERMEDIATE,26.0,93.02,101.533,8.513000000000005,3,3
2024,British Grand Prix,VER,2,38,INTERMEDIATE,HARD,12.0,101.958,89.604,-12.354,3,3
2024,British Grand Prix,ZHO,1,12,SOFT,MEDIUM,12.0,95.322,92.479,-2.8430000000000035,3,3
2024,British Grand Prix,ZHO,2,19,MEDIUM,INTERMEDIATE,7.0,98.106,110.081,11.975000000000009,3,3
2024,British Grand Prix,ZHO,3,26,INTERMEDIATE,INTERMEDIATE,7.0,108.867,101.993,-6.874000000000009,3,3
2024,British Grand Prix,ZHO,4,37,INTERMEDIATE,SOFT,11.0,102.823,92.696,-10.126999999999995,3,3
2024,Canadian Grand Prix,ALB,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.715,90.375,3.6599999999999966,3,3
2024,Canadian Grand Prix,ALB,2,44,INTERMEDIATE,MEDIUM,19.0,85.693,83.231,-2.4620000000000033,3,3
2024,Canadian Grand Prix,ALO,1,25,INTERMEDIATE,INTERMEDIATE,25.0,85.977,90.492,4.515000000000001,3,3
2024,Canadian Grand Prix,ALO,2,44,INTERMEDIATE,HARD,19.0,84.768,84.861,0.09300000000000352,3,3
2024,Canadian Grand Prix,BOT,1,42,INTERMEDIATE,MEDIUM,42.0,86.024,85.276,-0.7480000000000047,3,3
2024,Canadian Grand Prix,GAS,1,25,INTERMEDIATE,INTERMEDIATE,25.0,85.165,91.747,6.581999999999994,3,3
2024,Canadian Grand Prix,GAS,2,40,INTERMEDIATE,HARD,15.0,87.411,83.906,-3.5049999999999955,3,3
2024,Canadian Grand Prix,HAM,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.331,90.533,4.201999999999998,3,3
2024,Canadian Grand Prix,HAM,2,43,INTERMEDIATE,MEDIUM,18.0,84.372,83.763,-0.6089999999999947,3,3
2024,Canadian Grand Prix,HAM,3,54,MEDIUM,HARD,11.0,77.75,77.666,-0.08400000000000318,3,3
2024,Canadian Grand Prix,HUL,1,12,WET,INTERMEDIATE,12.0,94.671,89.141,-5.530000000000001,3,3
2024,Canadian Grand Prix,HUL,2,25,INTERMEDIATE,INTERMEDIATE,13.0,86.395,91.076,4.680999999999997,3,3
2024,Canadian Grand Prix,HUL,3,44,INTERMEDIATE,MEDIUM,19.0,85.838,81.928,-3.9099999999999966,3,3
2024,Canadian Grand Prix,LEC,1,25,INTERMEDIATE,INTERMEDIATE,25.0,87.253,88.269,1.0160000000000053,3,3
2024,Canadian Grand Prix,LEC,2,28,INTERMEDIATE,INTERMEDIATE,3.0,87.253,88.269,1.0160000000000053,3,3
2024,Canadian Grand Prix,LEC,3,31,HARD,INTERMEDIATE,3.0,87.253,88.269,1.0160000000000053,3,3
2024,Canadian Grand Prix,MAG,1,7,WET,INTERMEDIATE,7.0,94.529,91.129,-3.3999999999999915,3,3
2024,Canadian Grand Prix,MAG,2,25,INTERMEDIATE,INTERMEDIATE,18.0,87.198,90.285,3.0870000000000033,3,3
2024,Canadian Grand Prix,MAG,3,41,INTERMEDIATE,MEDIUM,16.0,86.726,84.812,-1.9140000000000015,3,3
2024,Canadian Grand Prix,MAG,4,54,MEDIUM,MEDIUM,13.0,80.587,78.685,-1.902000000000001,3,3
2024,Canadian Grand Prix,NOR,1,26,INTERMEDIATE,INTERMEDIATE,26.0,84.743,90.169,5.426000000000002,3,3
2024,Canadian Grand Prix,NOR,2,47,INTERMEDIATE,MEDIUM,21.0,83.569,79.049,-4.519999999999996,3,3
2024,Canadian Grand Prix,OCO,1,44,INTERMEDIATE,MEDIUM,44.0,85.187,82.874,-2.3130000000000024,3,3
2024,Canadian Grand Prix,PER,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.418,90.413,3.9949999999999903,3,3
2024,Canadian Grand Prix,PER,2,43,INTERMEDIATE,MEDIUM,18.0,85.681,83.303,-2.378,3,3
2024,Canadian Grand Prix,PIA,1,25,INTERMEDIATE,INTERMEDIATE,25.0,85.85,90.225,4.375,3,3
2024,Canadian Grand Prix,PIA,2,44,INTERMEDIATE,MEDIUM,19.0,84.465,81.898,-2.5670000000000073,3,3
2024,Canadian Grand Prix,RIC,1,26,INTERMEDIATE,INTERMEDIATE,26.0,86.226,91.669,5.442999999999998,3,3
2024,Canadian Grand Prix,RIC,2,43,INTERMEDIATE,MEDIUM,17.0,85.782,83.86,-1.921999999999997,3,3
2024,Canadian Grand Prix,RUS,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.894,89.841,2.9469999999999885,3,3
2024,Canadian Grand Prix,RUS,2,45,INTERMEDIATE,HARD,20.0,84.325,81.029,-3.2960000000000065,3,3
2024,Canadian Grand Prix,RUS,3,54,HARD,MEDIUM,9.0,78.191,77.103,-1.088000000000008,3,3
2024,Canadian Grand Prix,SAI,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.839,91.832,4.992999999999995,3,3
2024,Canadian Grand Prix,SAI,2,43,INTERMEDIATE,MEDIUM,18.0,85.875,82.795,-3.0799999999999983,3,3
2024,Canadian Grand Prix,STR,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.423,90.959,4.536000000000001,3,3
2024,Canadian Grand Prix,STR,2,44,INTERMEDIATE,HARD,19.0,85.612,83.728,-1.8840000000000003,3,3
2024,Canadian Grand Prix,TSU,1,44,INTERMEDIATE,MEDIUM,44.0,84.662,84.457,-0.2050000000000125,3,3
2024,Canadian Grand Prix,VER,1,25,INTERMEDIATE,INTERMEDIATE,25.0,86.591,89.219,2.628,3,3
2024,Canadian Grand Prix,VER,2,45,INTERMEDIATE,MEDIUM,20.0,84.292,80.47,-3.8220000000000027,3,3
2024,Canadian Grand Prix,ZHO,1,24,INTERMEDIATE,INTERMEDIATE,24.0,88.028,91.705,3.6769999999999925,3,3
2024,Canadian Grand Prix,ZHO,2,44,INTERMEDIATE,MEDIUM,20.0,87.246,92.588,5.341999999999999,3,3
2024,Canadian Grand Prix,ZHO,3,52,MEDIUM,MEDIUM,8.0,82.924,80.26,-2.6640000000000015,3,3
2024,Chinese Grand Prix,ALB,1,9,MEDIUM,MEDIUM,9.0,103.361,102.608,-0.7530000000000001,3,3
2024,Chinese Grand Prix,ALB,2,23,MEDIUM,HARD,14.0,103.186,101.269,-1.9170000000000016,3,3
2024,Chinese Grand Prix,ALO,1,11,MEDIUM,HARD,11.0,103.083,100.983,-2.0999999999999943,3,3
2024,Chinese Grand Prix,ALO,2,23,HARD,SOFT,12.0,101.459,99.48,-1.9789999999999992,3,3
2024,Chinese Grand Prix,ALO,3,43,SOFT,MEDIUM,20.0,100.794,99.559,-1.2349999999999994,3,3
2024,Chinese Grand Prix,BOT,1,9,MEDIUM,HARD,9.0,103.151,101.994,-1.1569999999999965,3,3
2024,Chinese Grand Prix,GAS,1,11,MEDIUM,HARD,11.0,103.691,101.679,-2.0120000000000005,3,3
2024,Chinese Grand Prix,GAS,2,23,HARD,HARD,12.0,102.136,101.886,-0.25,3,3
2024,Chinese Grand Prix,GAS,3,38,HARD,MEDIUM,15.0,101.078,99.758,-1.3200000000000074,3,3
2024,Chinese Grand Prix,HAM,1,9,SOFT,MEDIUM,9.0,103.769,101.904,-1.865000000000009,3,3
2024,Chinese Grand Prix,HAM,2,21,MEDIUM,HARD,12.0,102.854,100.857,-1.9969999999999999,3,3
2024,Chinese Grand Prix,HUL,1,8,MEDIUM,HARD,8.0,103.384,101.429,-1.9549999999999983,3,3
2024,Chinese Grand Prix,HUL,2,23,HARD,HARD,15.0,102.465,100.864,-1.600999999999999,3,3
2024,Chinese Grand Prix,LEC,1,21,MEDIUM,HARD,21.0,102.041,99.525,-2.515999999999991,3,3
2024,Chinese Grand Prix,MAG,1,17,HARD,HARD,17.0,103.959,101.312,-2.6470000000000056,3,3
2024,Chinese Grand Prix,MAG,2,27,HARD,MEDIUM,10.0,101.312,102.473,1.1610000000000014,3,3
2024,Chinese Grand Prix,NOR,1,22,MEDIUM,HARD,22.0,102.167,98.957,-3.210000000000008,3,3
2024,Chinese Grand Prix,OCO,1,9,MEDIUM,HARD,9.0,103.549,101.793,-1.7560000000000002,3,3
2024,Chinese Grand Prix,OCO,2,23,HARD,HARD,14.0,102.544,100.972,-1.5720000000000027,3,3
2024,Chinese Grand Prix,PER,1,13,MEDIUM,HARD,13.0,101.84,100.556,-1.284000000000006,3,3
2024,Chinese Grand Prix,PER,2,23,HARD,HARD,10.0,100.313,99.512,-0.8010000000000019,3,3
2024,Chinese Grand Prix,PIA,1,16,MEDIUM,MEDIUM,16.0,102.871,100.478,-2.3930000000000007,3,3
2024,Chinese Grand Prix,PIA,2,24,MEDIUM,HARD,9.0,100.478,100.748,0.27000000000001023,3,3
